title,authors,venue,year,id
balancing energy efficiency and quality of aggregate data in sensor networks,"ma sharaf , j beaver , a labrinidis , pk chrysanthis","the vldb journal the international journal on very large & hellip ; ,",2004.0,9134
"repository systems engineering , tutorial",pa bernstein,"proceedings of the 1996 acm sigmod international conference & hellip ; ,",,9135
an iterative method for distributed database design,r blankinship,"vldb ,",1991.0,9136
a unified framework for routing protocol,"a farago , vr syrotiuk","proceedings acm mobicom ,",,9137
hardware acceleration in commercial databases : a case study of spatial operations,"n bandi , c sun , d agrawal , a el abbadi","proceedings of the international conference on very large & hellip ; ,",2004.0,9138
multiagent systems,mp singh,,1994.0,9139
an efficient bitmap encoding scheme for selection queries,cy chan,"sigmod conference ,",1999.0,9140
an adaptive hybrid server architecture for client caching object dbmss,k voruganti,,,9141
a research status report on adaptation for mobile data acess,"bd nobel , m satyanarayanan","sigmod record ,",,9142
torbjrnsen . 1-safe algorithms for symmetric site configurations,"r humborstad , m sabaratnam","proceedings of the vldb conference ,",,9143
an efficient method for knn join processing,"c xia , h lu , bc ooi , jh gorder","proc . of vldb ,",,9144
data management of telecommunications networks,"k ono , m aoyama , h fujimoto","proceedings of the 1988 acm sigmod international conference & hellip ; ,",1988.0,9145
a comparative survey of alternative middle tier caching solutions to support dynamic web content,"a datta , k dutta , h thomas , d vandermeer , k","proceedings of the 27th international conference on very & hellip ; ,",,9146
how the rdb/vms data sharing system became fast,"dlr anderson , tk rengarajan , p spiro",,,9147
memory-adaptive external sorting,"hh pang , mj carey , m livny",,,9148
transparent mid-tier database caching in sql server,"pa larson , j goldstein , j zhou",proceedings of the 2003 acm sigmod international conference,,9149
a sound and complete extended relational algebra for exclusive disjunctive data,"js chiu , alp chen","the poster paper collection , vldb conf ,",,9150
osam * . kbms : an object-oriented knowledge base management system for supporting advanced,"syw su , h lam , s eddula , j arroyo , n prasad , r",,,9151
energy efficiency indexing on air,"t imielinski , s viswanathan , br badrinath","proceedings of the international conference on sigmod ,",,9152
the overhead of locking ( and commit ) protocols in distributed databases .,o wolfson,"acm transactions on database systems ,",1987.0,9153
the role of a digital librarian in the management of digital information systems ( dis ),v sreenivasulu,"electronic library ,",2000.0,9154
"advances in databases and information systems : second east european symposium , adbis  98 , poznan ,",t morzy,,1998.0,9155
a conceptual architecture for semantic web enabled web services sigmod record,"c bussler , d fensel , a maedche",special issue semantic web and databases,,9156
classification and learning of similarity measures,mm richter,,,9157
technologies for e-services third international workshop,"a buchmann , f casati , l fiege , mc hsu , mc shan","proceedings of of 3rd vldb workshop on technologies for e - & hellip ; ,",,9158
robustness to jitter in real-time systems,n andreff,,1994.0,9159
parameterized complexity for the database theorist,m grohe,"sigmod record ,",2002.0,9160
report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,t critchlow,"sigmod record ,",2001.0,9161
sia : secure information aggregation in sensor networks,"b przydatek , d song , a perrig","proceedings of acm sensys ,",2003.0,9162
computing geographical scopes of web resources . in proceedings of the 26th,"j ding , l gravano , n shivakumar","vlbd conference ,",,9163
snakes and sandwiches : optimal clustering strategies or a warehouse,"hv jagadish , lv lakshmanan , d srivastava","proceedings of the 1999 acm sigmod conference , philadelphia ,",,9164
are the terms  version  and  variant  orthogonal to one another ?,h wedekind,"sigmod record ,",1994.0,9165
the 3w model and algebra for unified data mining,"t johnson , lvs lakshmanan , rt ng","vldb ,",2000.0,9166
"quasi cubes : exploiting approximations in multidimensional databases . sigmod record , 26 ( 3 ) : 12-17 ,","d barbara , m sullivan","a cm sigmod workshop on research issues on data mining and & hellip ; ,",,9167
multi-valued dependencies in the presence of lists,"s hartmann , s link",,,9168
the new landscape,c correa,,1985.0,9169
the use of session control in davic to provide interactive multimedia services,"rd miles , pw reece , l boon","bt technology journal ,",1998.0,9170
"v elez , f. 1988 . o 2 , an object-oriented data model","c lecluse , p richard","proceedings of the acm sigmod conference ( chicago , ill . ) . acm",,9171
using replication to improve reliability in distributed information systems,sh son,"information and software technology ,",1987.0,9172
industry perspectives,l seligman,"acm sigmod record ,",2002.0,9173
molecule-oriented programming in java,ja bergstra,"information & software technology ,",2002.0,9174
"fastliap : a fast algorithrn for indexing , data-mining and visiializatiori of traditional and","c faloutsos , ki lin",proceedings of the 1995 acm sigmod international conference,,9175
extended version : computing capabilities of mediators . uuw-db,"r yerneni , c liâ ? ¦",stanford . edu/wyerneni/pubs / ccmev .,,9176
similarity-based queries for time series data . in : proceedings of the acm sigmod conference on the,"d raflei , a mendelzon",,1997.0,9177
foucault and architecture,p hirst,"see ref ,",,9178
random sampling for histogram construction,s chaudhuriâ ? ¦,,1998.0,9179
template-based wrappers in the tsimmis,"j hammer , h garcia-molina , s nestorov , r yerneni ,","proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0,9180
warping indexes with envelope transforms for query by humming,"y zhu , d shasha","sigmod conference ,",2003.0,9181
an approach for building secure database federations [ a ],"j dirk , rd klaus","proc . int &#39; l. conf . on very large data bases [ c ] . san & hellip ; ,",,9182
on using partial supervision for text categorization,"cc aggarwal , sc gates","ieee transactions on knowledge and data engineering ,",2004.0,9183
a compact b-tree,"p bumbulis , it bowman",,,9184
the dedale system for complex spatial queries,"s grumbach , p rigaux",,,9185
towards an infrastructure for temporal databases-a workshop report,n pissinoti,"sigmod record ,",1994.0,9186
"energy efficient indexing on air , rutgers university","t imielinski , s viswanathan , br badrinath","international conference on management of data , acm sigmod , & hellip ; ,",,9187
"the danger of replication and a solution , acm sigmod int","j gray , p helland , poâ ?? neil , d shasha","conf on management of data , montreal , june ,",,9188
translation structures of relational views,n spyratos,"vldb ,",1980.0,9189
performance tradeoffs for client-server query processing,"mj franklin , bt jonsson , d kossmann",,1996.0,9190
hy + : a hygraph-based query and visualization system,"m consens , ao mendelzon",,,9191
"c. faloutsos , e. siegel , and z. protopapas . fast nearest neighbor search in medical image databases","c carson , m thomas , s belongie , jm hellerstein , j","proc . of the int . conference on very large databases ,",,9192
scheduhng realtlme transacâ ?? nons : a performance evaluation,"r abbott , h gacia-molina","proceedings of the vldb conference , ( los angeles , aug. 29 ,",,9193
object fusion in mediator systems ( extended version ) . available by anonymous ftp at db,"y papakonstantinou , h garcia-molina",stanford . edu as the le/pub/papakonstantinou / 1995/fusion -,,9194
"preference sql - design , implementation , experiences","w kiessling , g koestler","vldb ,",2002.0,9195
backward step : the right direction for production workflow systems,"r muehlberger , me orlowska , b kiepuszewski",,,9196
mapping of common management information services to corba object services specification,s mazumdar,,,9197
factorizing complex predicates in queries to exploit indexes,"s chaudhuri , p ganesan , s sarawagi","sigmod conference ,",2003.0,9198
r lone on eztendmg the functtons of a relatconal database system,rl haskm,"acm sigmod , orlando ,",,9199
synchronization hardware for networks of workstations : performance vs. cost,"rs hyder , da wood","computer sciences technical report-university of wisconsin & hellip ; ,",1995.0,9200
generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl,a labrinidis,"sigmod record ,",2000.0,9201
temporal integrity constraints with temporal indeterminacy,w cowley,,1999.0,9202
foreword by the vldb 98 pc chairmen,"o shmueli , j widom","the vldb journal the international journal on very large & hellip ; ,",2000.0,9203
using random sampling for histogram construction,"s chaudhuri , r motwani , v narasayya","proc . acm sigmod conference ,",,9204
sc ( 1993 ) . a new perspective on rule support for objectoriented databases,"e anwar , l maugis",proceedings of the acm sigmod international conference on,,9205
more on tractable disjunctive datalog,"r ben-eliyahu-zohary , l palopoli , v zemlyanker","journal of logic programming ,",,9206
schema matching as query discovery,"rj miller , lm haas , m hernandez","proceedings of the 26th international conference on very & hellip ; ,",,9207
object-oriented conceptual modeling for commitment-based collaboration management in virtual,"j lin , t lin","information and software technology ,",,9208
a relationship mechanism for a strongly typed object-oriented database programming language,"a albano , g ghelli , r orsini","vldb ,",1991.0,9209
exact and approximate aggregation in constraint query languages,"m benedikt , l libkin","proc acm sigact sigmod sigart symp princ database syst ,",1999.0,9210
xrel : a path-based approach to storage and retrieval of xml documents using relational databases,"m yoshikawa , t amagasa , t shimura , s uemura","acm transactions on internet technology ,",2001.0,9211
implementation of two semantic query optimization techniques in db2 udb,"q cheng , j gryz , f koo , c leung , l liu , x qian , b",proc . of the 25th,,9212
plan-per-tuple optimization solution - parallel execution of expensive user-defined functions,"f carino , wo  connell","vldb ,",1998.0,9213
on the semantics of temporal prepositions and preposition phrases,"i pratt , n francez","submitted for publication ,",1997.0,9214
multi-dimensional constrained gradient mining,jmw lam,,2001.0,9215
flattening the metamodel for object databases . advances in databases and information systems,"p habela , m roantree , k subieta","6th east european conference , adbis ,",,9216
state of the art in workflow management system research and products . tutorial notes,c mohan,"5th international conference on extending database & hellip ; ,",,9217
an introduction to disk modelling,"c ruemmler , j wilkes","ieee computer ,",,9218
speculative concurrency control [ a ],babs value-cognizant,proceedings of,,9219
on the power of canonical queries,"mh graham , ao mendelzon","unpublished manuscript ,",,9220
videoanywhere : a system for searching and managing distributed video assets .,acms anthology,"sigmod record ,",1999.0,9221
manifesto for the third millennium,r jones,"the patientâ ?? s network ,",,9222
statistical schema integration across the deep web,"b he , kcc chang",,,9223
db2 query parallelâ ?? ism : staging and implement at ion,y wang,,,9224
conceptual model of web service reputation,"em maximilien , mp singh","sigmod record ,",2002.0,9225
uniformity and independence : analysis of r-trees using the concept of fractal dimension [ j ],"c faloutsos , i kamel","acm sigmod record ,",,9226
picture programming project,"n goyal , c hoch , r krishnamurthy , b meckler , m",,,9227
widmayer . distributing a search tree among a growing number of processor,b kroll andp,"proceedings acm sigmod conference on management of data ,",,9228
"m. valiveti , 1997 . capability based mediation in tsimmis","c li , r yerneni , v vassalos , h garcia-molina , y","association for computing machinery , ed. ,",,9229
efficient implementation of large-scale multi-structural databases,"r fagin , p kolaitis , r kumar , j novak , d sivakumar","proceedings of the 31st international conference on very & hellip ; ,",2005.0,9230
"an extendible hash for multi-precision similarity querying of image databasesâ  , 27th int","s lin , ã ? tamer , m zsu , v oria , r ng",conf . on very large data-bases,,9231
constraint query languages ( preliminary report ),"pc kanellakis , gm kuper , pz revesz","proceedings of the ninth acm sigact-sigmod-sigart symposium & hellip ; ,",1990.0,9232
ontology-based support for digital government,"a bouguettaya , ak elmagarmid , b medjahed , m","proceedings of the 27th international conference on very & hellip ; ,",2001.0,9233
managing uncertainty and ontologies in databases,e hung,,2005.0,9234
dissemination updates on broadcast disks,"s acharya , m franklin , s zdonik",proc . 22nd vldb,,9235
preface to special issue on pdis,"mj carey , p valduriez","the vldb journal the international journal on very large & hellip ; ,",1993.0,9236
eas-e : an integrated approach to application development,"a malhotra , hm markowitz , dp pazel","acm transactions on database systems ,",1983.0,9237
carnot and infosleuthâ ?? database technology and the www,"n jacobs , r shea","acm sigmod int . conf . management of data ,",,9238
yatzkar-haham ; t. push technology personalization through event correlation,"a adi , d botzer , o etzion","vldb ,",,9239
toward team-oriented programming,"dv pynadath , m tambe , n chauvat , l cavedon","lecture notes in computer science ,",2000.0,9240
announced dynamic access probability protocol for next generation wireless networks,"z naor , h levy","computer networks ,",2003.0,9241
optimisation of partitioned temporal joins,t zurek,,,9242
concept based design of data warehouses : the dwq demonstrators . in 2000 acm sigmod intl,"m jarke , c quix , d calvanese , m lenzerini , e","conference on management of data ,",,9243
optimizing refresh of a set of materialized views,"n folkert , a gupta , a witkowski , s subramanian , s","proceedings of the 31st international conference on very & hellip ; ,",2005.0,9244
an open storage system fr abstract objects,"s blott , l relly , hj schek","proc . acm sigmod conf ,",,9245
supply chain management systems : state of the art and vision,"j wu , m ulieru , m cobzaru , d norrie",,,9246
image data compression - a review,ak jain,"ieee , proceedings ,",1981.0,9247
uk team surveys web-based visualization,"k brodlie , s lovegrove , j wood","proceedings of acm siggraph 2000 ,",,9248
integrated systems engineering ag,ise tcad,"zurich , switzerland ,",,9249
an overview of a compiler for scalable parallel machines,"sp amarasinghe , jm anderson , ms lam , aw lim","lecture notes in computer science ,",1994.0,9250
an alternative storage organization for rolap aggregation views based on cubtrees,"y kotidis , n roussopoulos","proc . 1998 acm-sigmod conf . management of data ,",,9251
avoiding deadlock in distributed data bases,"ww iii , g oi-ilmacheii","proc . acm national conf. , nov ,",,9252
"f , vincent , . â ?? nearest neighbor queriesâ ??","n rossopoulos , s kelly","proc . of acm-sigmod , pages ,",,9253
gps based distributed routing algorithms for wireless networks,"x lin , i stojmenovic",unpublished,,9254
optics-of : identifying local outliers,"mm breunig , hp kriegel , rt ng , j sander","lecture notes in computer science ,",1999.0,9255
evaluation of concurrency control strategies for mixed soft real-time database systems,"ky lam , tw kuo , b kao , tsh lee , r cheng",,,9256
1991 new directions for uncertainty reasoning in deductive databases,"u guntzer , w kiesling , h thone",proc . 1991 acm,,9257
efficient access of compressed data,"sj eggers , a shoshani","6 . international conference on very large data bases ,",1980.0,9258
on applying hash filters to improving the execution of multi-join queries,"ms chen , hi hsiao , ps yu","the vldb journal the international journal on very large & hellip ; ,",1997.0,9259
a retrieval technique for similar shapes,hv jagadish,"proc . acm sigmod int . conf . on management of data ,",1991.0,9260
florid : a dood-system for querying the web,"r himmeroder , g lausen , b ludascher , c",,,9261
open active services for data-intensive distributed applications,"c collet , g vargas-solar , h grazziotin-ribeiro",,,9262
a performance study of four index structures for set-valued attributes of low cardinality,"s helmer , g moerkotte","the vldb journal the international journal on very large & hellip ; ,",2003.0,9263
models and issues in data streams,"b babcock , s babu , m datar , r motwani , j widom","proc . 21st acm sigact-sigmod-sigart symp . principles of & hellip ; ,",,9264
survivable distributed systems : design and implementation,kp kihlstrom,,,9265
semantic brokering over dynamic heterogeneous data sources in infosleuth,"m nodine , w bohrer , ahh ngu",,,9266
obk-an online high energy physicsâ ?? meta data repository,"a amorim , a ribeiro , l lucio , l pedro",proceedings of the 28th vldb,,9267
a compressed accessibility map for xml,"t yu , d srivastava , lvs lakshmanan , hv jagadish","acm transactions on database systems ,",2004.0,9268
server selection on the world wide web,"n craswell , p bailey , d hawking",,,9269
sqlj part 1 : sql routines using the java tm programming language,"a eisenberg , j melton","sigmod record ,",1999.0,9270
evolution and issues in metacase,"s kelly , k smolander","information and software technology ,",1996.0,9271
the merge/purge problem for large databases [ a ],"ah mauricio , js stolfo","proceedings of the 1995 acm sigmod conference on management & hellip ; ,",,9272
xmark : a benchmark for xml data management,"a schmidt , f waas , ml kersten , mj carey , i","vldb ,",2002.0,9273
"c. , t. leutenegger , s. , lopez , ma : indexing the positions of continuously moving objects","s saltenis , s jensen",proceedings of sigmod,,9274
", a. sahuguet , fabien azavant , building light-weight wrappers for legacy web data-sources using w4f",a sahuguet,"ecole nationale supã © rieure des tã © lã © communications , paris ,",,9275
a bluetooth-based sensor network with web interface,"p ferrari , a flammini , d marioli , e sisinni , a","ieee transactions on instrumentation and measurement ,",2005.0,9276
analysis of n-dimensional quadtrees using the hausdorff fâ ?? ractal dimension,"v gaede , hu zu berlin , s str",,,9277
the data-centric revolution in networking,s shenker,"proceedings of the international conference on very large & hellip ; ,",2003.0,9278
inverse mapping in the handle management system ( poster ),"v puvvada , rh campbell","proceedings of the first acm international conference on & hellip ; ,",1996.0,9279
towards multimedia information system : the garlic approach,"mj carey , lm haas , pm schwarz , m arya , wf cody , r","ibm almaden research center , san jose ,",,9280
rtmonitor : real-time data monitoring using mobile agent technologies,"k lam , a kwan , k ramamritham","vldb ,",2002.0,9281
timer-driven database triggers and alerters,"en hanson , lx noronha",,,9282
functional optimization properties of median filtering,g qiu,"signal processing letters , ieee ,",1994.0,9283
preference formulas in relational queries,j chomicki,"acm transactions on database systems ,",2003.0,9284
an extensible classifier for semi-structured documents,"m tresch , a luniewski","proceedings of the fourth international conference on & hellip ; ,",1995.0,9285
"j. grandbois , m. jou , n. mattos , b. tran , and y. wang . high level indexing of userâ ?? defined types","w chen , j chow , y fuh","25th vldb conference ,",,9286
"onsson , and donald kossmann . performance tradeoffs for client-serverquery processing","mj franklin , tj bjorn","proceedings of the acm sigmod conference on management of & hellip ; ,",,9287
l/mrp : a buffer management strategy for interactive continuous data flows in a multimedia database,"f moser , a kraiss , w klas",proc . of the,,9288
detecting graph-based spatial outliers : algorithms and applications ( a summary of results ),"s shekhar , ct lu , p zhang",,,9289
an efficient implementation of a relational data base,ms furman,"vldb ,",1985.0,9290
"ã ? . , srivastava , d. , and tan , m. , 1996 , semantic data caching and replacement","s dar , mj franklin , b jã ³ nsson",& hellip ; of the 22 thinternational conference on very large data,,9291
"support vector machines : training and applications , training and applications","e osuna , r freund , f girosi","technical report , massachusetts institute of technology , ai memo",,9292
"hill , and da wood . dbmss on a modern processor : where does time go in","ag adhw , dj ailamaki , md dewitt",proceedings of the international conference on very large,,9293
a privacy-aware database interface,"h haygood , q he , s smith , j snare",,,9294
andd . tscichritzis . datamodeling of time-based media,"s gibbs , c breiteneder",proc . of acm,,9295
"object-relational database systems-principles , products and challenges","k kulkarni , n mattos , a nori",,1997.0,9296
auditing compliance with a hippocratic database,"r agrawal , r bayardo , c faloutsos , j kiernan , r","proceedings of the international conference on very large & hellip ; ,",,9297
queryby image and video content : the qbic system,"m flickner , h sawhney , w niblack , j ashley , q","ieee computer ,",,9298
extracting large scale knowledge bases fromthe web,"r kumar , p raghavan , s rajagopalan , a tomkins","proc . vldb ,",,9299
the ve-minute rule ten years later and other computer storage rules of thumb,"j gray , g graefe","sigmod record ,",,9300
on saying  enough already !,"d kossmann , m carey","& hellip ; in â ?? proc . of the 1997 acm-sigmod conference on management & hellip ; ,",,9301
handling very large databases with informix extended parallel server,a weininger,"proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0,9302
a workflow-based electronic marketplace on the web .,acms anthology,"sigmod record ,",1998.0,9303
indexing temporal xml documents,"a mendelzon , f rizzolo , a vaisman","proceedings of the international conference on very large & hellip ; ,",2004.0,9304
cache invalidation scheme for mobile computing systems with real-time data,"jch yuen , e chan , hw leung","sigmod record ,",2000.0,9305
fault tolerant design of video-on-demand storage servers,"s berson , l golubchik , rr muntz","sigmod ,",,9306
semantic issues in multidatabase systems - preface by the special issue editor,ap sheth,"sigmod record ,",,9307
advances in databases and information systems report of 5 theast european conference adbis  20o,"a caplinskas , o vasilecas","sigmod record ,",2002.0,9308
"mining the world wide web : an information search approach by george chang , marcus j. healey ( editor )",a ouksel,"acm sigmod record ,",2002.0,9309
pw : distributing a search tree among a growing number of processors,b kroll,in proceedings of the acm international conference on,,9310
contrast plots and p-sphere trees : space vs. time in nearest neighbour searches,"j goldstein , r ramakrishnan","proceedings of the 26th international conference on very & hellip ; ,",2000.0,9311
offering a precision-performance tradeoff for aggregation queries over replicated data . submitted,"c olston , j widom","stanford technical report http : / / ~ w ~ - db , stanford , edu/pub /",,9312
memory management during run generation in external memory,"p larson , g graefe",,,9313
dataguides enabling query formulationandoptimizationinsemistructureddatabases,"r goldman , j widom","proc . vldb conf ,",,9314
panagos and a. biliris . synchronization and recovery in a client-server storage system,e si,"the vldb journal ,",,9315
making the internet connection,r ayre,"pc magazine-american edition - ,",1994.0,9316
eon.â ?? statix : making xml countâ ??,"j freire , jr haritsa , m ramanath , p roy , j sim","proc . sigmod ,",,9317
a population analysis for hierarchical data structures,"rc nelson , h samet",,,9318
a fragment-based approach for efficiently creating dynamic web content,"j challenger , p dantzig",acm transactions on internet,2004.0,9319
infoharness : a system for search and retrieval of heterogeneous information,"l shklar , a sheth , v kashyap , s thatte","sigmod conference ,",1995.0,9320
"b. dom , and m. gorkani ,  query by image and video content : the qbic system ,","m flickner , h sawhney , w niblack , j ashley , q","ieee computer ,",,9321
direct algorithms for computing the transitive closure of database relations,"r agrawal , hv jagadish","vldb ,",1987.0,9322
the third manifesto,"h darwen , cj date","sigmod record ,",1995.0,9323
an axiomatic model of dynamic schema evolution in object-base systems,"j randal , m peters , t ã?zsu",acm transactions on database,,9324
progressive merge join : a generic and non-blocking sort-based join algorithm,"jp dittrich , b seeger , ds taylor , p widmayer","vldb ,",2002.0,9325
lwi and safari : a new index structure and query model for graph databases,"s srinivasa , m maier , mr mutalikdesai",,,9326
"a. tomasic , â ?? gloss : text-source discovery over the internetâ ??","l gravano , h garcia-molina","acm transactions on database systems ,",,9327
"xquery : a query language for xml , w3c working draft , 15 february 2001",d chamberlin,,,9328
semantic issues in the grid computing and web services,w song,"the proceedings of international conference on management of & hellip ; ,",,9329
chord : a scalable p2p lookup service for internet applications,"i stoica , r morris , d karger , mf kaashoek , h","proc . of acm sigcomm ,",,9330
object-oriented extensions in sql3 : a status report,kg kulkarni,"sigmod conference ,",1994.0,9331
security of statistical databases : multidimensional transformation,"jan schlijrer , u ulm , w germany","acm transactions on database systems ,",1981.0,9332
capbased-ams : a capability-based and event-driven activity management system,"pck hung , hp yeung , k karlapalem","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0,9333
thomas ii and el wimmers : â ?? the garlic projectâ ??,j schwarz,proceedings of,,9334
"pattern matching and pattern discovery in scientific , program , and document databases","jtl wang , k zhang , d shasha","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0,9335
the samos active dbms prototype .,"acms anthology , p edition",,,9336
the spiffi scalable video-on-demand system,"cs freedman , dj dewitt","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0,9337
interactive graphics for data analysis,ja mcdonald,,,9338
information extraction : techniques and challenges,r grishman,"lecture notes in computer science ,",1997.0,9339
online dokumentation,v basic,,1997.0,9340
on the effects of dimensionality reduction on high dimensional similarity search,cc aggarwal,,,9341
stock movement prediction and n-dimensional inter-transaction association rules,"h lu , j han , l feng",,,9342
implementation of sql3 structured types with inheritance and value substitutability,"yc fuh , s deã?loch , w chen , nm mattos , bt tran , bg","proceedings of the 25th international conference on very & hellip ; ,",1999.0,9343
on extending the functions of a relational databaee system,"rl hasbin , ra lorie","proceedings of the 1982 acm sigmod conference ( orlando , fla. ,",,9344
top-k selection queries over relational databases : mapping strategies and performance evaluation,"n bruno , s chaudhuri , l gravano","acm transactions on database systems ,",2002.0,9345
enterprise information integration : successes,a halevyâ ? ¦,"challenges and controversies acm sigmod international & hellip ; ,",,9346
using metadata for the intelligent browsing of structured media objects,"wi grosky , f fotouhi , ik sethi","sigmod record ,",1994.0,9347
design and implementation of ddh : a distributed dynamic hashing algorithm,r devine,"lecture notes in computer science ,",1993.0,9348
a probabilistic contrast model of causal induction,"pw cheng , lr novick","journal of personality and social psychology ,",1990.0,9349
random sampling from hash les,"f olken , d rotem , p xu",proceedings of the 1990 acm sigmod international conference,,9350
generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl .,acms anthology,"sigmod record ,",2000.0,9351
branch libraries for multimedia repositories ( poster ),"m kozuch , w wolf , a wolfe , d mckay","proceedings of the second acm international conference on & hellip ; ,",1997.0,9352
"an implementation andperformance analysisof spatialdata access ,  inproc",d greene,"acm sigmod ,",,9353
an overview of web services security,"p kearney , j chapman , n edwards , m gifford , l he","bt technology journal ,",2004.0,9354
synchronization and recovery in a client-server storage system,"e panagos , a biliris","the vldb journal the international journal on very large & hellip ; ,",1997.0,9355
a database platform for bioinformatics,s banerjee,"proceedings of the international conference on very large & hellip ; ,",2000.0,9356
ansi sql hierarchical processing can fully integrate native xml .,mm david,"sigmod record ,",2003.0,9357
model-based semantic compression for network-data tables,"s babu , m garofalakis , r rastogi , a silberschatz",,,9358
andg . moerkotte . evaluating queries withgeneralized pathexpressions,"v christophides , s cluet",proceedings of acm sigmod conference on management of,,9359
common expression analysis in database applications,s finkelstein,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0,9360
mindreader : querying databases through,"y ishikawa , r subramanya , ps center , c faloutsos",,,9361
mapping adoption under evolving schemas,"y velegrakis , rj miller , l popa","proceedings of the 29th vldb conference , berlin , germany ,",,9362
virtual schemas and bases . advances in database technology ( edbt94 ),"c dos santos , s abiteboul , c delobel",,1994.0,9363
microsoft . com : a high-scale data management and transaction processing solution proc,s kennamer,"acm sigmod ,",,9364
an expert system for classification of rock masses,"q zhang , yb mo , sf tian","proc . 29th us symposium , minneapolis ,",,9365
a comprehensive xquery to sql translation using dynamic interval encoding,"d dehaan , d toman , mp consens","sigmod conference ,",2003.0,9366
"xml-based information mediation with mix . in in demo session , acm-sigmodâ ?? 99","c baru , a gupta , b ludaescher , r marciano , y",,1999.0,9367
towards a theory of spatial database queries ( extended abstract ),"j paredaens , j van den bussche , d van gucht","proceedings of the thirteenth acm sigact-sigmod-sigart & hellip ; ,",1994.0,9368
parallel algorithms for the execution of relational operations,"d bitten , h boral , dj dewitt , wk wilkinson","acm tods ,",,9369
novel approaches to the indexing of moving object trajectories,"d pfoser , c jensen , y theodoridis","proceedings of the 26th international conference on very & hellip ; ,",2000.0,9370
emancipating instances from the tyranny of classes in information modeling,"j parsons , y wand","acm transactions on database systems ,",2000.0,9371
sql/xml is making good progress,"a eisenberg , j melton","sigmod record ,",2002.0,9372
maintaining coherency of dynamic data in cooperating repositories,sskrp shenoy,,,9373
introduction to ip version 6,j davies,,,9374
the complexity of logic-based abduction,"t eiter , g gottlob","lecture notes in computer science ,",1993.0,9375
quest : a project on database mining,r agrawal,,,9376
towards a database body of knowledge : a study from spain,"c calero , m piattini , f ruiz","acm sigmod record ,",2003.0,9377
on wrapping query languages and efficient xml integration,"v christophides , s cluet , j simã ¨ on","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0,9378
an exact solution of the spherical blast wave problem,jl taylor,"phil . mag ,",,9379
data mining in the bioinformatics domain,s tsur,"proceedings of the international conference on very large & hellip ; ,",2000.0,9380
anarray-based algorithm forsimultaneous multidimensional aggregates,"y zhao , pm deshpande , jf naughton",proc . 1997 acm-sigmod int . conf . management of,,9381
building hierarchical classifiers using class proximity,"k wang , s zhou , sc liew","vldb ,",1999.0,9382
sql/mm saf-005 : information technology-database languages-sql multimedia and application packages -,p cotton,,1999.0,9383
dasd dancing : a disk load balancing scheme for video-on-demand systems,"jl wolf , ps yu , h shachnai","proceedings of acm sigmetrics ,",,9384
the cougar project : a work-in-progress report,"a demers , j gehrke , r rajaraman , n trigoni , y yao","sigmod record ,",2003.0,9385
commitment in a partitioned distributed database,kvs ramarao,"acm sigmod record ,",1988.0,9386
semantic matrix model ( smm ) : a knowledge based solution to semantic homogeneity in multidatabases,"ki dash , ar hurson",,,9387
: a tool for identifying attribute correspondences in heterogeneous databases using neural networks,"ws li , c clifton","data & knowledge engineering ,",2000.0,9388
project management in the information systems and information technologies industries,"f hartman , ra ashrafi","project management journal ,",2002.0,9389
power efficient filtering of data on air,"t imielinski , s viswanathan , br badrinath","lecture notes in computer science ,",1994.0,9390
industry perspectives on the impact of it and e-commerce,"k ruikar , cj anumba , pm carrillo","proceedings of the 3rd international conference on & hellip ; ,",,9391
next generation knowledge management,"j davies , r studer , y sure , pw warren","bt technology journal ,",2005.0,9392
"yang. , b. integrating vertical and horizontal partitioning into automated physical database design","s agrawal , v narasayya","proceedings of acm sigmod ,",,9393
designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"as szalay , pz kunszt , a thakar","sigmod conference ,",2000.0,9394
dynamic query evaluation plans,"g graefe , k ward",,,9395
estimating compilation time of a query optimizer,"if ilyas , j rao , gm lohman , d gao , e lin",,,9396
security of shared data in large systems : state of the art and research directions,"a rosenthal , m winslett","proceedings of the international conference on very large & hellip ; ,",2004.0,9397
a structured english query language,"dd chamberlin , fbs raymond","proc . acm-sigmod ,",,9398
mining e-mau content for author identification forensics,"o de vel , a anderson , m corney , g mohay","sigmod record ,",2001.0,9399
supporting guarded and nested atomic actions in distributed objects,sy lee,,1998.0,9400
"an efficient bitmap encoding scheme for selection queries , sigmod 1999","c chan , ye ioannidis","proceedings acm sigmod international conference on & hellip ; ,",,9401
others . the r * - tree : an efficient and robust access method for points and rectangles,n beckmann,proceedings of the acm sigmod,,9402
query optimization in a memory-resident domain relational calculus database system,"ky whang , r krishnamurthy","acm transactions on database systems ,",1990.0,9403
