title,authors,venue,year,id
structure and value synopses for xml data graphs,"n polyzotis , m garofalakis",vldb,2002,2008
xbase : making your gigabyte disk queriable,"h lu , g wang , g yu , y bao , j lv , y yu",sigmod conference,2002,2009
combining multi-visual features for efficient indexing in a large image database,"a ngu , q sheng , d huynh , r lei",vldb j.,2001,2010
illuminating the dark side of web services,m brodie,vldb,2003,2011
the xps approach to loading and unloading terabyte databases,s atal,vldb,1996,2012
an extension of the relational data model to incorporate ordered domains,w ng,acm trans . database syst .,2001,2013
"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe","b kіnig-ries , p lockemann",sigmod record,1997,2014
an early look at xquery,"j melton , a eisenberg",sigmod record,2002,2015
exploiting versions for handling updates in broadcast disks,"e pitoura , p chrysanthis",vldb,1999,2016
record-boundary discovery in web documents,"d embley , y jiang , y ng",sigmod conference,1999,2017
smart : making db2 ( more ) autonomic,"g lohman , s lightstone",vldb,2002,2018
estimating page fetches for index scans with finite lru buffers,"a swami , k schiefer",vldb j.,1995,2019
adaptable query optimization and evaluation in temporal middleware,"g slivinskas , c jensen , r snodgrass",sigmod conference,2001,2020
a web odyssey : from codd to xml,v vianu,sigmod record,2003,2021
selectivity estimation without the attribute value independence assumption,"v poosala , y ioannidis",vldb,1997,2022
data streams : fresh current or stagnant backwater ? ( panel ),"j hellerstein , j widom",sigmod conference,2002,2023
object-oriented features of db2 client/server,h pirahesh,sigmod conference,1994,2024
understanding the semantics of sensor data,m mani,sigmod record,2003,2025
inverted files versus signature files for text indexing,"j zobel , a moffat , k ramamohanarao",acm trans . database syst .,1998,2026
update propagation strategies to improve freshness in lazy master replicated databases,"e pacitti , e simon",vldb j.,2000,2027
biodiversity informatics infrastructure : an information commons for the biodiversity community,"g cotter , b bauldock",vldb,2000,2028
context-based prefetch - an optimization for implementing objects on relations,"p bernstein , s pal , d shutt",vldb j.,2000,2029
"in reply to domains , relations and religious wars",h darwen,sigmod record,1996,2030
"some remarks on variable independence , closure , and orthographic dimension in constraint databases",l libkin,sigmod record,1999,2031
going public : open-source databases and database research,p bonnet,sigmod conference,2002,2032
insite : a tool for interpreting users ? interaction with a web space,"c shahabi , a faisal , f kashani , j faruque",vldb,2000,2033
the gmap : a versatile tool for physical data independence,"o tsatalos , m solomon , y ioannidis",vldb j.,1996,2034
a new method for similarity indexing of market basket data,"c aggarwal , j wolf , p yu",sigmod conference,1999,2035
incremental updates of inverted lists for text document retrieval,"a tomasic , h garcia-molina , k shoens",sigmod conference,1994,2036
an approach to confidence based page ranking for user oriented web search,"d mukhopadhyay , d giri , s singh",sigmod record,2003,2037
microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,a blum,vldb,1999,2038
bitmap index design and evaluation,"c chan , y ioannidis",sigmod conference,1998,2039
enhancing database correctness : a statistical approach,"w hou , z zhang",sigmod conference,1995,2040
oodb indexing by class-division,"s ramaswamy , p kanellakis",sigmod conference,1995,2041
"a robust , optimization-based approach for approximate answering of aggregate queries","s chaudhuri , g das , v narasayya",sigmod conference,2001,2042
a brief survey of web data extraction tools,"a laender , b ribeiro-neto , a silva , j teixeira",sigmod record,2002,2043
sql standardization : the next steps,"a eisenberg , j melton",sigmod record,2000,2044
locking protocols for materialized aggregate join views,"g luo , j naughton , c ellmann , m watzke",vldb,2003,2045
mapinfo spatialware : a spatial information server for rdbms,c mina,vldb,1998,2046
the data that you wo nt find in databases : tutorial panel on data exchange formats,"p buneman , d maier",sigmod conference,1995,2047
"temporal coalescing with now , granularity , and incomplete information",c dyreson,sigmod conference,2003,2048
a pictorial query language for querying geographic databases using positional and olap operators,"e pourabbas , m rafanelli",sigmod record,2002,2049
the new middleware,r finkelstein,sigmod record,1995,2050
user-optimizer communication using abstract plans in sybase ase,"m andrei , p valduriez",vldb,2001,2051
amdb : an access method debugging tool,"m kornacker , m shah , j hellerstein",sigmod conference,1998,2052
adaptive parallel aggregation algorithms,"a shatdal , j naughton",sigmod conference,1995,2053
shore : combining the best features of oodbms and file systems,s team,sigmod conference,1995,2054
a new approach to developing and implementing eager database replication protocols,"b kemme , g alonso",acm trans . database syst .,2000,2055
are we working on the right problems ? ( panel ),m stonebraker,sigmod conference,1998,2056
effective & efficient document ranking without using a large lexicon,y ogawa,vldb,1996,2057
c2p : clustering based on closest pairs,"a nanopoulos , y theodoridis , y manolopoulos",vldb,2001,2058
adaptive precision setting for cached approximate values,"c olston , b loo , j widom",sigmod conference,2001,2059
integrating and customizing heterogeneous e-commerce applications,"a eyal , t milo",vldb j.,2001,2060
a framework for semantic gossiping,"k aberer , p cudrщ-mauroux , m hauswirth",sigmod record,2002,2061
mid-tier caching : the timesten approach,t team,sigmod conference,2002,2062
process automation as the foundation for e-business,"f casati , m shan",vldb,2000,2063
a configrable type hierarchy index for oodb,"t mќck , m polaschek",vldb j.,1997,2064
resource scheduling in enhanced pay-per-view continuous media databases,"m garofalakis , b жzden , a silberschatz",vldb,1997,2065
improving the efficiency of database-system teaching,j ullman,sigmod conference,2003,2066
eos : an extensible object store,"a biliris , e panagos",sigmod conference,1994,2067
ghost : fine granularity buffering of indexes,"c goh , b ooi , d sim , k tan",vldb,1999,2068
nonstop sql : scalability and availability for decision support,s englert,sigmod conference,1994,2069
modeling skewed distribution using multifractals and the  80-20  law,"c faloutsos , y matias , a silberschatz",vldb,1996,2070
guidelines for presentation and comparison of indexing techniques,"j zobel , a moffat , k ramamohanarao",sigmod record,1996,2071
join algorithm costs revisited,"e harris , k ramamohanarao",vldb j.,1996,2072
"nexusscout : an advanced location-based application on a distributed , open mediation platform","d nicklas , m groпmann , t schwarz",vldb,2003,2073
filtering with approximate predicates,"n shivakumar , h garcia-molina , c chekuri",vldb,1998,2074
birn-m : a semantic mediator for solving real-world neuroscience problems,"a gupta , b ludфscher , m martone",sigmod conference,2003,2075
on multi-resolution document transmission in mobile web,"s yau , h leong , d mcleod , a si",sigmod record,1999,2076
mining surprising patterns using temporal description length,"s chakrabarti , s sarawagi , b dom",vldb,1998,2077
qualified answers that reflect user needs and preferences,"t gaasterland , j lobo",vldb,1994,2078
semantic video indexing : approach and issue,a hampapur,sigmod record,1999,2079
toxgene : a template-based data generator for xml,"d barbosa , a mendelzon , j keenleyside , k lyons",sigmod conference,2002,2080
delivering high availability for inktomi search engines,e brewer,sigmod conference,1998,2081
quotient cube : how to summarize the semantics of a data cube,"l lakshmanan , j pei , j han",vldb,2002,2082
mediator languages - a proposal for a standard,"p buneman , l raschid , j ullman",sigmod record,1997,2083
"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues","s deпloch , t hфrder , n mattos , b mitschang , j thomas",vldb j.,1998,2084
web services ( industrial session ),f cabrera,vldb,2003,2085
a data transformation system for biological data sources,"p buneman , s davidson , k hart , g overton , l wong",vldb,1995,2086
the national medical knowledge bank,w sterling,vldb,1998,2087
is gui programming a database research problem ?,"n goyal , c hoch , r krishnamurthy , b meckler , m suckow",sigmod conference,1996,2088
oodb bulk loading revisited : the partitioned-list approach,"j wiener , j naughton",vldb,1995,2089
s-topss : semantic toronto publish/subscribe system,"m petrovic , i burcea , h jacobsen",vldb,2003,2090
skew handling techniques in sort-merge join,"w li , d gao , r snodgrass",sigmod conference,2002,2091
"powerbookmarks : a system for personalizable web information organization , sharing , and management","w li , q vu , e chang , d agrawal , k hirata , s mukherjea , y wu , c bufi , k chang , y hara , r ito , y kimura , k shimazu , y saito",sigmod conference,1999,2092
first-class views : a key to user-centered computing,"a rosenthal , e sciore",sigmod record,1999,2093
query processing for high-volume xml message brokering,"y diao , m franklin",vldb,2003,2094
application servers : born-again tp monitors for the web ? ( panel abstract ),c mohan,sigmod conference,2001,2095
xxl - a library approach to supporting efficient implementations of advanced database queries,"j bercken , b blohsfeld , j dittrich , j krфmer , t schфfer , m schneider , b seeger",vldb,2001,2096
software as a service : asp and asp aggregation,,,2002,2097
searching for dependencies at multiple abstraction levels,"t calders , r ng , j wijsen",acm trans . database syst .,2002,2098
bounded ignorance : a technique for increasing concurrency in a replicated system,"n krishnakumar , a bernstein",acm trans . database syst .,1994,2099
views in a large-scale xml repository,"v aguilera , s cluet , t milo , p veltri , d vodislav",vldb j.,2002,2100
"towards adaptive workflow systems , cscw-98 workshop report",,,1999,2101
a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"s srinivasa , s kumar",vldb,2003,2102
contextualizing the information space in federated digital libraries,"m papazoglou , j hoppenbrouwers",sigmod record,1999,2103
"the network as a global database : challenges of interoperability , proactivity , interactiveness , legacy","p lockemann , u kіlsch , a koschel , r kramer , r nikolai , m wallrath , h walter",vldb,1997,2104
vldb workshop on technologies in e-services ( tes ),,,2000,2105
integrating replacement policies in storm : an extensible approach,"c goh , b ooi , s bressan , k tan",sigmod conference,2000,2106
comprehension syntax,"p buneman , l libkin , d suciu , v tannen , l wong",sigmod record,1994,2107
merging models based on given correspondences,"r pottinger , p bernstein",vldb,2003,2108
an ultra highly available dbms,"s hvasshovd , s bratsberg , и torbjјrnsen",vldb,2000,2109
informix-online xps : a dynamically scalable rdbms for open parallel platforms,h spintzik,vldb,1995,2110
covering indexes for xml queries : bisimulation - simulation = negation,p ramanan,vldb,2003,2111
ominisearch : a method for searching dynamic content on the web,"d buttler , l liu , c pu , h paques",sigmod conference,2001,2112
metadata for integrating speech documents in a text retrieval system,"u glavitsch , p schфuble , m wechsler",sigmod record,1994,2113
semantic b2b integration,,,2001,2114
data modelling in the large,m bertram,sigmod record,1994,2115
"database tuning : principles , experiments , and troubleshooting techniques ( part i )","d shasha , p bonnet",sigmod conference,2002,2116
microsoft universal data access platform,"j blakeley , m pizzo",sigmod conference,1998,2117
maximizing buffer and disk utilizations for news on-demand,"r ng , j yang",vldb,1994,2118
webservice composition with ogrape and osiris,"r weber , c schuler , p neukomm , h schuldt , h schek",vldb,2003,2119
energy-performance trade-offs for spatial access methods on memory-resident data,"n an , s gurumurthi , a sivasubramaniam , n vijaykrishnan , m kandemir , m irwin",vldb j.,2002,2120
a database striptease or how to manage your personal databases,"m kersten , g weikum , m franklin , d keim , a buchmann , s chaudhuri",vldb,2003,2121
mining the world wide web : an information search approach - book review,,,2002,2122
efficient k-nn search on vertically decomposed data,"a vries , n mamoulis , n nes , m kersten",sigmod conference,2002,2123
user-cognizant multidimensional analysis,s sarawagi,vldb j.,2001,2124
high-performance extensible indexing,m kornacker,vldb,1999,2125
persistent threads,"f matthes , j schmidt",vldb,1994,2126
a logical framework for scheduling workflows under resource allocation constraints,"p senkul , m kifer , i toroslu",vldb,2002,2127
data model for extensible support of explicit relationships in design databases,"j peckham , b mackellar , m doherty",vldb j.,1995,2128
ipsofacto : a visual correlation tool for aggregate network traffic data,"f korn , s muthukrishnan , y zhu",sigmod conference,2003,2129
what happens during a join ? dissecting cpu and memory optimization effects,"s manegold , p boncz , m kersten",vldb,2000,2130
real business processing meets the web,j chong,sigmod conference,1998,2131
multimedia streaming in large-scale sensor networks with mobile swarms,"m gerla , k xu",sigmod record,2003,2132
hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995,2133
providing database-like access to the web using queries based on textual similarity,w cohen,sigmod conference,1998,2134
efficient checking of temporal integrity constraints using bounded history encoding,j chomicki,acm trans . database syst .,1995,2135
estimating the output cardinality of partial preaggregation with a measure of clusteredness,"s helmer , t neumann , g moerkotte",vldb,2003,2136
sash : a self-adaptive histogram set for dynamically changing workloads,"l lim , m wang , j vitter",vldb,2003,2137
shooting stars in the sky : an online algorithm for skyline queries,"d kossmann , f ramsak , s rost",vldb,2002,2138
secure and portable database extensibility,"m godfrey , t mayr , p seshadri , t eicken",sigmod conference,1998,2139
ontologies : a silver bullet for knowledge management and electronic commerce - book review,,,2002,2140
walking through a very large virtual environment in real-time,"l shou , j chionh , z huang , y ruan , k tan",vldb,2001,2141
digital library services in mobile computing,"b bhargava , m annamalai , e pitoura",sigmod record,1995,2142
thinksheet : a tool for tailoring complex documents,"p piatko , r yangarber , d lin , d shasha",sigmod conference,1996,2143
"sql : 1999 , formerly known as sql 3","a eisenberg , j melton",sigmod record,1999,2144
the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"a theobald , g weikum",sigmod conference,2002,2145
quorum consensus in nested transaction systems,"k goldman , n lynch",acm trans . database syst .,1994,2146
proxy-server architectures for olap,"p kalnis , d papadias",sigmod conference,2001,2147
building scalable internet applications with oracle8i server,"j basu , j fernсndez , o peschansky",vldb,2000,2148
"review of data on the web : from relational to semistructured data and xml by serge abiteboul , peter buneman , and dan suciu . morgan kaufmann 1999",,,2003,2149
join queries with external text sources : execution and optimization techniques,"s chaudhuri , u dayal , t yan",sigmod conference,1995,2150
bit-sliced index arithmetic,"d rinfret , p oneil , e oneil",sigmod conference,2001,2151
improving data access of j2ee applications by exploiting asynchronous messaging and caching services,"s kounev , a buchmann",vldb,2002,2152
a framework for supporting data integration using the materialized and virtual approaches,"r hull , g zhou",sigmod conference,1996,2153
multiscale histograms : summarizing topological relations in large spatial datasets,"x lin , q liu , y yuan , x zhou",vldb,2003,2154
daytona and the fourth-generation language cymbal,r greer,sigmod conference,1999,2155
"optimizing queries using materialized views : a practical , scalable solution","j goldstein , p larson",sigmod conference,2001,2156
synchronizing a database to improve freshness,"j cho , h garcia-molina",sigmod conference,2000,2157
l/mrp : a buffer management strategy for interactive continuous data flows in a multimedia dbms,"f moser , a kraiss , w klas",vldb,1995,2158
", preface to the special issue on persistent object systems",,,1995,2159
a protein patent query system powered by kleisli,"j chen , l wong , l zhang",sigmod conference,1998,2160
real-time database - similarity semantics and resource scheduling,"t kuo , a mok",sigmod record,1996,2161
javax.xxl : a prototype for a library of query processing algorithms,"j bercken , j dittrich , b seeger",sigmod conference,2000,2162
sequoia 2000 metadata schema for satellite images,"j anderson , m stonebraker",sigmod record,1994,2163
the nimble integration engine,"d draper , a halevy , d weld",sigmod conference,2001,2164
dynamic memory adjustment for external mergesort,"w zhang , p larson",vldb,1997,2165
monitoring business processes through event correlation based on dependency model,"a adi , d botzer , o etzion , t yatzkar-haham",sigmod conference,2001,2166
bulk loading into an oodb : a performance study,"j wiener , j naughton",vldb,1994,2167
sigmod sister societies,"s ceri , l kalinichenko , m kitsuregawa , h lu , z жzsoyoglu , r snodgrass , v vianu",sigmod record,2000,2168
order-of-magnitude advantage of tpc-c though massive parallelism,c levine,sigmod conference,1995,2169
the building blocks for specifying communication behavior of complex objects : an activity-driven approach,"l liu , r meersman",acm trans . database syst .,1996,2170
oracle rac : architecture and performance,a pruscino,sigmod conference,2003,2171
managing distributed workspaces with active xml,"s abiteboul , j baumgarten , a bonifati , g cobena , c cremarenco , f dragan , i manolescu , t milo , n preda",vldb,2003,2172
quest : a project on database mining,"r agrawal , m carey , c faloutsos , s ghosh , m houtsma , t imielinski , b iyer , a mahboob , h miranda , r srikant , a swami",sigmod conference,1994,2173
sql multimedia and application packages ( sql/mm ),"j melton , a eisenberg",sigmod record,2001,2174
italian electronic identity card - principle and architecture,m gentili,vldb,2001,2175
"topaz : a cost-based , rule-driven , multi-phase parallelizer","c nippl , b mitschang",vldb,1998,2176
alphasort : a risc machine sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet",sigmod conference,1994,2177
information integration on the web : a view from ai and databases ( report on iiweb-03 ),"s kambhampati , c knoblock",sigmod record,2003,2178
observations on the odmg-93 proposal,w kim,sigmod record,1994,2179
the jungle database search engine,"m bіhlen , l bukauskas , c dyreson",sigmod conference,1999,2180
"storhouse metanoia - new applications for database , storage & data warehousing","f cariёo , p kostamaa , a kaufmann , j burgess",sigmod conference,2001,2181
a nanotechnology-based approach to data storage,"e eleftheriou , p bфchtold , g cherubini , a dholakia , c hagleitner , t loeliger , a pantazi , h pozidis , t albrecht , g binnig , m despont , u drechsler , u dќrig , b gotsmann , d jubin , w hфberle , m lantz , h rothuizen , r stutz , p vettiger , d wiesmann",vldb,2003,2182
"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","f waas , c galindo-legaria",sigmod conference,2000,2183
bringing object-relational technology to mainstream,"v krishnamurthy , s banerjee , a nori",sigmod conference,1999,2184
beyond document similarity : understanding value-based search and browsing technologies,"a paepcke , h garcia-molina , g rodrэguez-mulр , j cho",sigmod record,2000,2185
the changing landscape of the software industry and its implications for india,u gupta,vldb,1996,2186
practical lessons in supporting large-scale computational science,"r musick , t critchlow",sigmod record,1999,2187
publish/subscribe on the web at extreme speed,"j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha",vldb,2000,2188
from the guest editors - special section on data management issues in mobile computing,"m dunham , a helal",,1995,2189
a data warehousing architecture for enabling service provisioning process,y kotidis,vldb,2001,2190
report on dart  96 : databases : active and real-time ( concepts meet practice ),,,1997,2191
sqlem : fast clustering in sql using the em algorithm,"c ordonez , p cereghini",sigmod conference,2000,2192
joining ranked inputs in practice,"i ilyas , w aref , a elmagarmid",vldb,2002,2193
informix online xps,r gerber,sigmod conference,1995,2194
a pattern-based object calculus,"n kamel , p wu , s su",vldb j.,1994,2195
ensuring relaxed atomicity for flexible transactions in multidatabase systems,"a zhang , m nodine , b bhargava , o bukhres",sigmod conference,1994,2196
primitives for workload summarization and implications for sql,"s chaudhuri , p ganesan , v narasayya",vldb,2003,2197
letter to sigmod record editor,n elderini,,2002,2198
buffering and read-ahead strategies for external mergesort,"w zhang , p larson",vldb,1998,2199
db2 spatial extender - spatial data within the rdbms,d adler,vldb,2001,2200
caprera : an activity framework for transaction processing on wide-area networks,"s kumar , e kwang , d agrawal",vldb,1997,2201
approximate string joins in a database ( almost ) for free,"l gravano , p ipeirotis , h jagadish , n koudas , s muthukrishnan , d srivastava",vldb,2001,2202
tree pattern aggregation for scalable xml data dissemination,"c chan , w fan , p felber , m garofalakis , r rastogi",vldb,2002,2203
gembase : a geometric mediator for brain analysis with surface ensembles,"s santini , a gupta",vldb,2002,2204
a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile databases,"e pitoura , b bhargava",sigmod record,1995,2205
issues and evaluations of caching solutions for web application acceleration,"w li , w hsiung , d kalashnikov , r sion , o po , d agrawal , k candan",vldb,2002,2206
"large-scale , standards-based earth observation imagery and web mapping services",p baumann,vldb,2003,2207
florida international university high performance database research center,"n rishe , w sun , d barton , y deng , c orji , m alexopoulos , l loureiro , c 0002 , m sanchez , a shaposhnikov",sigmod record,1995,2208
chameleon : an extensible and customizable tool for web data translation,"r torlone , p atzeni",vldb,2003,2209
scientific data repositories : designing for a moving target,"e stolte , c praun , g alonso , t gross",sigmod conference,2003,2210
hypergraph based reorderings of outer join queries with complex predicates,"g bhargava , p goel , b iyer",sigmod conference,1995,2211
nonstop sql/mx publish/subscribe : continuous data streams in transaction processing,h zeller,sigmod conference,2003,2212
data integration and warehousing in telecom italia,"s trisolini , m lenzerini , d nardi",sigmod conference,1999,2213
object query standards,a wade,sigmod record,1996,2214
management of data and services in the environmental information system ( uis ) of baden-wќrttemberg,"w riekert , r mayer-fіll , g wiest",sigmod record,1997,2215
multiview access protocols for large-scale replication,"x liu , a helal , w du",acm trans . database syst .,1998,2216
a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees,"e chong , j srinivasan , s das , c freiwald , a yalamanchi , m jagannath , a tran , r krishnan , r jiang",sigmod record,2003,2217
enterprise information architectures -- they re finally changing,w melling,sigmod conference,1994,2218
call for book reviews,,,2003,2219
how to summarize the universe : dynamic maintenance of quantiles,"a gilbert , y kotidis , s muthukrishnan , m strauss",vldb,2002,2220
fault tolerant design of multimedia servers,"s berson , l golubchik , r muntz",sigmod conference,1995,2221
business modelling using sql spreadsheets,"a witkowski , s bellamkonda , t bozkaya , n folkert , a gupta , l sheng , s subramanian",vldb,2003,2222
iterative spatial join,"e jacox , h samet",acm trans . database syst .,2003,2223
to table or not to table : a hypertabular answer,"g santucci , l tarantino",sigmod record,1996,2224
condition handling in sql persistent stored modules,j richey,sigmod record,1995,2225
mocha : a database middleware system featuring automatic deployment of application-specific functionality,"m rodriguez-martinez , n roussopoulos , j mcgann , s kelley , v katz , z song , j jсjс",sigmod conference,2000,2226
profiling and internet connectivity in automotive environments,"m cilia , p hasselmayer , a buchmann",vldb,2002,2227
progressive approximate aggregate queries with a multi-resolution tree structure,"i lazaridis , s mehrotra",sigmod conference,2001,2228
"probe , count , and classify : categorizing hidden web databases","p ipeirotis , l gravano , m sahami",sigmod conference,2001,2229
versant replication : supporting fault-tolerant object databases,"y shyy , h au-yeung , c chou",sigmod conference,1995,2230
sqlj-part 1 : sql routines using the java programming language,"a eisenberg , j melton",sigmod record,1999,2231
the handwritten trie : indexing electronic ink,"w aref , d barbarс , p vallabhaneni",sigmod conference,1995,2232
main-memory index structures with fixed-size partial keys,"p bohannon , p mcilroy , r rastogi",sigmod conference,2001,2233
memory requirements for query execution in highly constrained devices,"n anciaux , l bouganim , p pucheral",vldb,2003,2234
oasis : an online and accurate technique for local-alignment searches on biological sequences,"c meek , j patel , s kasetty",vldb,2003,2235
a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998,2236
shrinking the warehouse update window,"w labio , r yerneni , h garcia-molina",sigmod conference,1999,2237
fintime - a financial time series benchmark,"k jacob , d shasha",sigmod record,1999,2238
filenet integrated document management database usage and issues,d whelan,sigmod conference,1998,2239
report on the 24th european colloquium on information retrieval research,,,2002,2240
an active functionality service for e-business applications,"m cilia , a buchmann",sigmod record,2002,2241
optimal multi-step k-nearest neighbor search,"t seidl , h kriegel",sigmod conference,1998,2242
report on the mobile search workshop at www 2002,,,2002,2243
a product specification database for visual prototyping,"k sumiya , k yasutake , h tanaka , n sanada , y imai",vldb,1995,2244
composing xsl transformations with xml publishing views,"c li , p bohannon , h korth , p narayan",sigmod conference,2003,2245
qbi : query by icons,"a massari , s pavani , l saladini , p chrysanthis",sigmod conference,1995,2246
issues in network management in the next millennium,"m brodie , s chaudhuri",vldb,1999,2247
2q : a low overhead high performance buffer management replacement algorithm,"t johnson , d shasha",vldb,1994,2248
"what do those weird xml types want , anyway ?",s derose,vldb,1999,2249
oracle8i index-organized table and its application to new domains,"j srinivasan , s das , c freiwald , e chong , m jagannath , a yalamanchi , r krishnan , a tran , s defazio , j banerjee",vldb,2000,2250
incomplete path expressions and their disambiguation,"y ioannidis , y lashkari",sigmod conference,1994,2251
metrics for accessing heterogeneous data : is there any hope ? ( panel ),"l seligman , n belkin , e neuhold , m stonebraker , g wiederhold",vldb,1995,2252
sql/xml and the sqlx informal group of companies,"a eisenberg , j melton",sigmod record,2001,2253
locating and accessing data repositories with websemantics,"g mihaila , l raschid , a tomasic",vldb j.,2002,2254
bank of america case study : the information currency advantage,"f cariёo , m jahnke",vldb,1998,2255
addressing techniques used in database object managers o2 and orion,"a gamache , n sahraoui",sigmod record,1995,2256
scalable techniques for mining causal structures,"c silverstein , s brin , r motwani , j ullman",vldb,1998,2257
cluster validity methods : part i,"m halkidi , y batistakis , m vazirgiannis",sigmod record,2002,2258
efficient management of multiversion documents by object referencing,"s chien , v tsotras , c zaniolo",vldb,2001,2259
ajax : an extensible data cleaning tool,"h galhardas , d florescu , d shasha , e simon",sigmod conference,2000,2260
"scalable feature selection , classification and signature generation for organizing large text databases into hierarchical topic taxonomies","s chakrabarti , b dom , r agrawal , p raghavan",vldb j.,1998,2261
the oasis multidatabase prototype,"m roantree , j murphy , w hasselbring",sigmod record,1999,2262
xsearch : a semantic search engine for xml,"s cohen , j mamou , y kanza , y sagiv",vldb,2003,2263
the bess object storage manager : architecture overview,"a biliris , e panagos",sigmod record,1996,2264
self-organizing data sharing communities with sagres,"z ives , a levy , j madhavan , r pottinger , s saroiu , i tatarinov , s betzler , q chen , e jaslikowska , j su , w yeung",sigmod conference,2000,2265
offering a precision-performance tradeoff for aggregation queries over replicated data,"c olston , j widom",vldb,2000,2266
using formal methods to reason about semantics-based decompositions of transactions,"p ammann , s jajodia , i ray",vldb,1995,2267
managing business processes via workflow technology,,,2001,2268
constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data,"y huang , j ding , s tsao",vldb j.,1999,2269
instance-based attribute identification in database integration,"c cecil , r chiang , e lim",vldb j.,2003,2270
towards data mining benchmarking : a testbed for performance study of frequent pattern mining,"j pei , r mao , k hu , h zhu",sigmod conference,2000,2271
massive stochastic testing of sql,d slutz,vldb,1998,2272
the query optimizer in tandem s new serverware sql product,p celis,vldb,1996,2273
approximate similarity retrieval with m-trees,"p zezula , p savino , g amato , f rabitti",vldb j.,1998,2274
containment of conjunctive queries : beyond relations as sets,"y ioannidis , r ramakrishnan",acm trans . database syst .,1995,2275
view invalidation for dynamic content caching in multitiered architectures,"k candan , d agrawal , w li , o po , w hsiung",vldb,2002,2276
upsizing from file server to clent server architectures,t team,sigmod conference,1995,2277
"industrial panel on data warehousing technologies : experiences , challenges , and directions",u dayal,vldb,1999,2278
the adabas buffer pool manager,h schіning,vldb,1998,2279
declare and sds : early efforts to commercialize deductive database technology,"w kieпling , h schmidt , w strauп , g dќnzinger",vldb j.,1994,2280
retina : a real-time traffic navigation system,"k lam , e chan , t kuo , s ng , d hung",sigmod conference,2001,2281
datamine - interactive rule discovery system,"t imielinski , a virmani",sigmod conference,1995,2282
design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995,2283
a bayesian decision model for cost optimal record matching,"v verykios , g moustakides , m elfeky",vldb j.,2003,2284
exploiting versions for on-line data warehouse maintenance in molap servers,"h kang , c chung",vldb,2002,2285
cougar : the network is the database,"w fung , d sun , j gehrke",sigmod conference,2002,2286
bridging heterogeneity : research and practice of database middleware technology,"f rezende , g sauter",vldb,1998,2287
design issues and challenges for rdf - and schema-based peer-to-peer systems,"w nejdl , w siberski , m sintek",sigmod record,2003,2288
ensuring consistency in multidatabases by preserving two-level serializability,"s mehrotra , r rastogi , h korth , a silberschatz",acm trans . database syst .,1998,2289
real world requirements for decision support - implications for rdbms,s bansal,sigmod conference,1995,2290
ebusiness standards and architectures,,,2002,2291
on applying hash filters to improving the execution of multi-join queries,"m chen , h hsiao , p yu",vldb j.,1997,2292
the evolution of effective b-tree : page organization and techniques : a personal account,d lomet,sigmod record,2001,2293
evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes,"e rundensteiner , a koeller , x zhang , a wyk , y li , a lee , a nica",sigmod conference,1999,2294
optimizing view queries in rolex to support navigable result trees,"p bohannon , s ganguly , h korth , p narayan , p shenoy",vldb,2002,2295
"et tu , xml ? the downfall of the relational empire ( abstract )",p wadler,vldb,2001,2296
a regression-based temporal pattern mining scheme for data streams,"w teng , m chen , p yu",vldb,2003,2297
random i/o scheduling in online tertiary storage systems,"b hillyer , a silberschatz",sigmod conference,1996,2298
supporting state-wide immunisation tracking using multi-paradigm workflow technology,"a sheth , k kochut , j miller , d worah , s das , c lin , d palaniswami , j lynch , i shevchenko",vldb,1996,2299
"fault-tolerant , load-balancing queries in telegraph","m shah , s chandrasekaran",sigmod conference,2001,2300
", foreword , special issue editorial",,,1994,2301
goal-oriented buffer management revisited,"k brown , m carey , m livny",sigmod conference,1996,2302
integration of heterogeneous databases without common domains using queries based on textual similarity,w cohen,sigmod conference,1998,2303
context-based prefetch for implementing objects on relations,"p bernstein , s pal , d shutt",vldb,1999,2304
an asymptotically optimal multiversion b-tree,"b becker , s gschwind , t ohler , b seeger , p widmayer",vldb j.,1996,2305
"active storage hierarchy , database systems and applications - socratic exegesis","f cariёo , w oconnell , j burgess , j saltz",vldb,1999,2306
\ a consumer viewpoint on \  \  mediator languages - a proposal for a standard \  \  \,"a rosenthal , e hughes , s renner , l seligman",sigmod record,1997,2307
novel approaches in query processing for moving object trajectories,"d pfoser , c jensen , y theodoridis",vldb,2000,2308
