id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
4895,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 web standard,,1035.99
4896,0,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,cadtprnaen150 ca desktop protection suite v. 1.5 complete package 5 users win en,,298.13
4897,0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r ) access 2007,,109.99
4898,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,topics entertainment math success deluxe 2008,,31.06
4899,0,kaplan sat/act/psat platinum 2007 win/mac,topics entertainment,49.99,kaplan act/sat/psat gold 2007 mac os x,,22.99
4900,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft onenote 2007 upgrade ( pc ),,79.95
4901,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3 upgrade,,308.99
4902,0,microsoft office small business 2007,microsoft software,735.33,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
4903,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,413.99
4904,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) mappoint ( r ) 2006,,249.99
4905,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95
4906,0,ca internet security suite 2007 3 user,computer associates,69.95,panda software panda internet security 2007,,69.99
4907,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microsoft onenote 2007 upgrade ( pc ),,79.95
4908,0,vcomm system suite professional 7,avanquest,49.95,iolo system mechanic 7 professional ( pc ),,69.99
4909,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
4910,0,ultimate pinball ( jewel case ),valusoft,9.99,ultimate pinball,,6.95
4911,0,quickbooks premier nonprofit edition 2007,intuit,399.95,sage ( ptree ) premium accounting accountants edition 2007,,492.01
4912,0,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,the print shop ( r ) 22,,29.99
4913,0,the print shop 22 deluxe,encore,49.99,the print shop ( r ) elements : labels logos & more,,19.99
4914,0,punch ! professional home design suite,punch ! software,69.99,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
4915,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard upsell,,934.99
4916,1,steinberg cubase studio 4,steinberg,499.99,steinberg cubase studio 4 software music production software,,399.99
4917,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft academic microsoft office project 2003 standard,,69.95
4918,0,internet security barrier x4 antispam edition,intego inc,,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
4919,0,brain food games : cranium collection 2006,encore,19.95,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,,17.97
4920,0,adobe after effects cs3 upgrade,adobe,299.0,adobe dreamweaver cs3 upgrade,,205.99
4921,0,quickverse mac bible study 2007 gold box,findex,349.95,findex.com quickverse bible study 2007 mobile deluxe,,24.99
4922,0,sony sound forge 9 boxed upgrade,sony media,232.05,sony media software sound forge audio studio 9 software music production software,,69.95
4923,1,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99,abacus national parks enhanced scenery,,17.55
4924,0,microsoft entertainment pack ce,microsoft,49.5,got game entertainment atlantis quest,,17.27
4925,0,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software,99.95,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,,41.97
4926,0,punch ! master landscape & home design,punch ! software,59.99,punch software 85100 master landscape professional & home design v 10.0,,61.8
4927,0,sibelius 5 educational edition,sibelius-software-ltd .,329.0,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95
4928,0,punch ! professional home design,punch ! software,89.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
4929,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 production premium,,1749.99
4930,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
4931,0,microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,microsoft onenote 2007 ( pc ),,99.95
4932,0,nova greeting card factory ( mac ),nova development,49.99,nova development corp business card factory deluxe 3.0,,28.3
4933,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft ( r ) office ultimate 2007,,539.95
4934,0,instant immersion hawaiian audio,topics entertainment,,topics entertainment instant immersion italian 2.0,,17.55
4935,0,crystal reports xi professional edition,business objects,495.0,resume maker professional 12,,17.95
4936,0,allume boost xp for windows,smith-micro-software,29.99,powerhouse migo for ipod for windows,,71.99
4937,0,print shop 22 pro publisher deluxe,encore,99.99,the printshop v22 deluxe,,29.9
4938,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,124-00458 microsoft visual studio team edition 2005 for software developers complete pac,,5159.29
4939,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
4940,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows xp home edition sp2 oem,,95.99
4941,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) excel 2007,,109.99
4942,0,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immers japanese dlx 2 .,,36.11
4943,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office 2004 std upgrade,,219.99
4944,0,registry mechanic by encore software,encore software,46.52,3d home architect landscape v. 8by encore software,,26.36
4945,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft money 2007 home and business ( pc ),,89.99
4946,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
4947,0,microsoft outlook 2007,microsoft,109.95,microsoft academic microsoft office project 2003 standard,,69.95
4948,0,onone software pxl smartscale windows and macintosh ),onone software,,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99
4949,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe cs3 design premium,,1865.99
4950,0,microsoft office & windows training,topics entertainment,29.99,microsoft office 2004 std upgrade,,219.99
4951,0,cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cd362-chk9 = cisco ios ip/fw/ids plus ipsec 3des complete package cd,,3060.9
4952,0,adobe creative suite cs3 web standard,adobe,999.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
4953,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft microsoft office pro 2004 software suite mac apple & mac software,,498.95
4954,0,punch ! professional home design platinum v10,punch ! software,99.0,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
4955,0,ultimate puzzle games,valusoft,19.99,ultimate games for girls 3 for pc,,19.99
4956,1,dk amazing animals 1.1,global-software-publishing,9.99,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista,global-software-publishing,9.08
4957,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) office word 2004 for mac full version,,231.29
4958,0,adobe creative suite cs3 web standard,adobe,999.0,adobe cs3 web premium academic,,479.99
4959,1,power on now up to date & contact windows,power-on-software,129.99,now software nuw45e1k now up-to-date & contact for windows,power-on-software,114.99
4960,0,pdf converter professional v4 english,nuance communications inc.,99.99,i copydvds 2 professional edition,me-too-software,27.9
4961,0,reader rabbit learning system 1st grade,encore software,29.99,reader rabbit reading learning system 2007,,12.95
4962,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft academic microsoft office project 2003 professional,,176.99
4963,0,quickbooks premier and wholesale edition 2007,intuit,399.95,quickbooks ( r ) pro 2007,,179.99
4964,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows vista business full version,,249.95
4965,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
4966,0,microsoft office excel 2007,microsoft,229.95,microsoft word 2004,,209.99
4967,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers spanish dlux 2,,36.11
4968,0,punch ! professional home design suite,punch ! software,69.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
4969,0,quickbooks premier nonprofit edition 2007,intuit,399.95,intuit inc 284216 qckbks prem nonprofit ed 2005,,404.0
4970,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft money 2007 premium ( pc ),,79.99
4971,1,microspot interiors,microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95
4972,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft office 2004 standard,,369.99
4973,0,tlc arthur s kindergarten learning system 2008,encore,19.99,dr. seuss reading learning system 2008 encore,,19.95
4974,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg cubase studio 4 software music production software,,399.99
4975,0,tlc dr. seuss reading learning system 2008,encore,19.99,student home learning system,,109.99
4976,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 web standard,,1035.99
4977,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion 33 languages,topics entertainment,43.99
4978,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft money 2007 home and business ( pc ),,89.99
4979,0,quicken 2007 premier,intuit,79.95,quickbooks ( r ) pro 2007,,179.99
4980,1,final cut express 2.0 upgrade,apple computer,99.99,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
4981,0,scrapbook for windows,abacus,,act ! 2004 for windows,,249.95
4982,0,punch super home suite 3.0,punch ! software,49.99,punch software punch ! super home suite,,49.95
4983,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) excel 2007,,109.99
4984,0,civilization iv dvd-rom ( mac ),aspyr media,49.99,aspyr media sid meiers civilization iv mac,,44.99
4985,0,wheel of fortune deluxe,encore,19.99,encore software 14131 wheel of fortune deluxe,,17.97
4986,0,quicken 2007 premier,intuit,79.95,quicken ( r ) for mac 2007,,69.99
4987,0,national geographic presents : forces of nature,topics entertainment,29.99,national geographic photo gallery topics,,9.95
4988,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
4989,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe acrobat professional 7,,350.0
4990,0,century software tinyterm plus v. 4.0 complete product,century software,,sony creative software vegas43 ; dvd production suite v. 7.0 complete product,,262.82
4991,0,microspot interiors ( mac ),microspot ltd.,99.95,star wars empire at war ( mac intel ),,49.99
4992,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe cs3 web standard upgrade,,413.99
4993,0,blues clues preschool,humongous entertainment,,brain play preschool 1st grade,,25.99
4994,0,microsoft productivity pack for windows mobile,microsoft,29.99,resco explorer 2007 for pocketpc windows mobile software for pocket pc,,29.95
4995,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,powerhouse migo for ipod for windows,,71.99
4996,0,adobe dreamweaver cs3 [ mac ],adobe,399.0,adobe indesign cs3 for mac upgrade,,205.99
4997,0,family tree maker 2008 platinum,encore,99.95,family tree maker version 16 deluxe ( 10870 ),,57.59
4998,0,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,avanquest usa llc britannica deluxe,,26.11
4999,1,math success deluxe 2008,topics entertainment,49.99,topics entertainment math success deluxe 2008,,31.06
5000,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows xp professional edition ( upgrade ),,199.99
5001,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
5002,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft office 2004 std upgrade,,219.99
5003,0,microsoft visio standard 2007,microsoft,259.95,microsoft word 2007 upgrade ( pc ),,109.95
5004,1,mavis beacon teaches typing 16,broderbund,19.99,mavis beacon 16,,17.9
5005,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
5006,1,hoyle board games,encore,9.99,encore software 10027 hoyle board games ( win 98 me 2000 xp ),,7.47
5007,0,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot software 54210 desktop firewall,webroot software,26.99
5008,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version,,91.59
5009,0,acrobat professional 8 ( windows ),adobe,273.0,system care ? professional,,49.99
5010,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99
5011,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
5012,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
5013,0,age of empires iii,destineer,49.99,age of empires iii : warchiefs expansion pack,,34.95
5014,0,punch ! master landscape & home design,punch ! software,99.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
5015,1,wisdom of the bible holy land edition,hip interactive,29.99,tri synergy inc wisdom of the bible holy land edition,,16.01
5016,0,microsoft windows xp home edition full version with sp2,microsoft,199.0,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u,,3282.33
5017,0,systemsuite 8 professional,individual software,49.99,avanquest usa llc system care professional,,43.32
5018,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 design premium upgrade,,619.99
5019,0,family tree maker version 16 collectors edition sb cs,encore software,99.99,encore inc family tree maker v 16 essentials,,25.75
5020,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
5021,0,punch ! professional home design suite,punch ! software,69.99,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97
5022,0,genuine fractals print pro 4.1 sharpener pro 2.0,onone software,,onone software inc. gpp-55212 upg genuine fractals print pro 5 1u,,66.97
5023,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere pro cs3 upgrade,,308.99
5024,0,punch ! master landscape & home design,punch ! software,99.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
5025,1,studyworks ! teaching pro : middle school math & science ( win/mac ),global-software-publishing,29.99,middle school math & science,global-software-publishing,12.9
5026,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,910519-004 rumba as/400 edition v. 7.4 upgrade license 1 processor tier p10 c,,3223.26
5027,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe cs3 after effects,,1025.99
5028,0,adobe photoshop cs3 extended,adobe,999.0,adobe cs3 design standard,,1243.99
5029,0,instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion ingles audio deluxe,,17.55
5030,0,total 3d home & landscape design suite version 9,individual software,39.99,3d home architect landscape v. 8by encore software,,26.36
5031,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion 33 languages,,47.36
5032,0,apple logic pro 7.2 upgrade,apple,299.0,onone software qx-tools pro 7 upgrade,,69.17
5033,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe dreamweaver cs3 upgrade,,205.99
5034,1,punch ! viacad 2d/3d,punch ! software,99.0,viacad 2d/3d ( win 2000 xp vista ),,99.95
5035,0,acrobat professional 8 ( windows ),adobe,273.0,adobe flash cs3 professional complete package 1 user academic cd windows,,229.0
5036,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft windows xp professional edition ( upgrade ),,199.99
5037,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) word 2007,,109.99
5038,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe photoshop cs3 for mac,,609.99
5039,0,punch ! home design architectura series 18,punch ! software,129.99,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28
5040,0,onone software pxl smartscale windows and macintosh ),onone software,,onone software plug-in suite full,,393.68
5041,0,symc backup exec sbs prm 11d win small business server,symantec,885.83,11105947 symantec backup exec 11d for windows small business server standard w / continu,,479.12
5042,0,instant immersion spanish ( audio book ),topics entertainment,,instant immersion translator deluxe 2.0,,22.9
5043,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe illustrator cs3 ( mac ),,599.0
5044,1,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,80.97
5045,0,sims 2 nightlife expansion pack,aspyr media,34.99,aspyr sims 2 university expansion pack,,35.99
5046,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
5047,0,adobe production studio premium,adobe,1699.0,adobe cs3 production premium upgrade,,822.99
5048,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft virtual pc 7.0 windows xp home,,205.99
5049,0,microsoft works suite 2006,microsoft,99.0,csdc namo webeditor suite 2006,,83.92
5050,0,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,computrace lojack for laptops 1 year license ( win 2000 xp ),,49.95
5051,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design premium,,1865.99
5052,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 production premium,,1749.99
5053,0,quickbooks simple start 2007,intuit,99.95,quickbooks pro 2007 win,,192.26
5054,0,sony sound forge 9 boxed upgrade,sony media,232.05,sony creative software sfas9000 sound forge audio studio 9,,53.97
5055,1,adventure workshop preschool ( jewel case ),encore software,29.99,encore software 10538 adventure workshop preschool 7 by the learning company,,17.97
5056,0,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,adobe photoshop elements 4.0 mac,,79.99
5057,0,black & white platinum pack ( mac ),feral interactive,29.99,intervideo windvd 8 platinum ( pc ),,59.99
5058,1,adobe premiere pro cs3 upgrade,adobe,299.0,premiere pro cs3 mac upgrade,,320.25
5059,1,mcafee virusscan plus 3 user,mcafee,59.99,mcafee inc mcafee virusscan plus sub 1:1 3u mb en,,56.38
5060,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ) point of sale 2007 : basic retail management 6.0 bundle,,1499.99
5061,1,adobe fireworks cs3 [ mac ],adobe,299.0,adobe fireworks cs3,,309.99
5062,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,onone software ele-10211 on1 essentials v. 1.0 for photoshop elements complete product graphics/designing 1 user complete product standard english pc mac,,50.97
5063,0,the universe ( win/mac ) ( jewel case ),fogware publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
5064,0,elementary advantage 2008,encore software,,elementary school success deluxe 2006,,12.95
5065,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,state standards grade 8,,9.49
5066,0,3d home architect home design deluxe version 9,encore,29.99,3d home architect landscape v. 8by encore software,,26.36
5067,0,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster s dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
5068,0,peachtree by sage premium accounting 2007,sage software,499.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
5069,1,family tree maker version 16 essentials,encore,29.95,encore inc family tree maker v 16 essentials,,25.75
5070,0,retrospect 6.0 desktop mac,dantz,99.99,emc insignia retrospect server 6.0 for mac upgrade,,285.99
5071,1,talk now ! learn afrikaans beginning level,eurotalk,29.99,topics entertainment talk now ! afrikaans beginners,,16.93
5072,0,avid liquid vs 7 software,avid technology,888.75,software,,736.95
5073,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
5074,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe acrobat professional 7,,350.0
5075,0,the print shop 21 deluxe by broderbund,encore software,,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
5076,0,adobe production studio premium,adobe,1699.0,sony media software acid music studio 7 software music production software,,69.95
5077,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe indesign cs3 for mac,,725.99
5078,1,jumpstart 1st grade,knowledge adventure,,jumpstart 1st grade ( jc ),,9.9
5079,0,cosmi talking math & more for kids ( windows ),cosmi,,learning quickbooks ( r ) for windows ( r ),,39.99
5080,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft academic microsoft office project 2003 professional,,176.99
5081,0,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
5082,0,microsoft visio standard 2007,microsoft,259.95,microsoft windows vista business ( pc ),,299.99
5083,0,home design architect series 3000 v10 .0,punch ! software,149.95,punch software 41100 punch ! home design architectural series 18,punch software,118.99
5084,0,corel wordperfect office x3 professional edition,corel,399.99,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0
5085,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) project standard 2007,,349.95
5086,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project standard 2007,,599.95
5087,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 7 software for windows effects software,,999.0
5088,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
5089,0,punch ! professional home design,punch ! software,89.99,adobe cs3 flash professional,,724.99
5090,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe photoshop cs3 for mac,,609.99
5091,1,punch ! professional home design suite,punch ! software,69.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
5092,0,instant immersion american sign language win/mac,topics entertainment,9.99,instant immersion language lab deluxe edition,,14.9
5093,0,adobe after effects cs3 upgrade,adobe,299.0,adobe photoshop cs3 for mac upgrade,,189.99
5094,0,lego star wars ( dvd ) ( mac ),aspyr media,29.99,aspyr star wars battlefront mac os x,,45.99
5095,1,makemusic finale 2007 win/mac,emedia,600.0,make finale 2007 software music production software,,429.95
5096,0,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,sony media software super duper music looper software music production software,sony-media-software,19.95
5097,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft windows xp home edition sp2 retail box,,199.99
5098,1,adobe illustrator cs3 [ mac ],adobe,599.0,adobe illustrator cs3 for mac,,619.99
5099,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office 2004 std upgrade,,219.99
5100,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) project standard 2007,,349.95
5101,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
5102,0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r ) mappoint ( r ) 2006,,249.99
5103,0,acrobat professional 8 ( windows ),adobe,273.0,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,,549.95
5104,0,final draft 7/syd field s screenwriting workshop dvd bundle,final draft,249.99,final-draft final draft 7 screen writing software mac/win screen writing software,,249.95
5105,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft windows vista business ( pc ),,299.99
5106,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) point of sale 2007 : basic retail management 6.0,,799.99
5107,0,adobe premiere pro cs3,adobe,799.0,adobe dreamweaver cs3 academic,adobe-education-box,195.99
5108,0,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
5109,0,system care professional,avanquest,49.95,orgchart professional 1.3,,39.95
5110,0,hoyle kids  games jc,encore,9.99,hoyle ( r ) card games 2007,,19.99
5111,1,apple logic pro 7.2 retail,apple,999.0,apple/emagic logic pro 7.2 software music production software,,999.0
5112,0,high school advantage 2007,encore software,29.95,encore software 12371 encore middle school advantage 2008 training/wbt pc,,33.97
5113,0,punch ! master landscape & home design,punch ! software,99.99,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28
5114,0,hoyle card games 2007,encore software,19.99,encore 10025 hoyle card games for pc,encore,10.0
5115,0,project x project management software,marware,199.95,graphics software,,99.92
5116,0,registry mechanic by encore software,encore software,46.52,software,,46.99
5117,0,windows vista business spanish full version [ dvd ],microsoft,329.95,microsoft windows vista business ( pc ),,299.99
5118,1,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,vivendi-universal games inc 72305 world of warcraft 60 day prepaid,,27.99
5119,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31
5120,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software professional home design platinum version 10,,99.99
5121,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,photo explosion deluxe ( r ) 2.0,,49.99
5122,0,wacky farm,casual arcade,19.95,wacky farm,,8.95
5123,0,world of rainbow fish,global-software-publishing,19.99,world of wild cats,,8.95
5124,0,photo explosion deluxe 3.0,nova development,49.99,photo explosion deluxe 3.0 nova,,49.99
5125,1,power director 3,avanquest-publishing-usa-inc .,79.95,cyberlink power director 3,avanquest-publishing-usa-inc .,9.99
5126,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft office 2004 software suite oem mac apple & mac software,,239.95
5127,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 production premium upsell,,1234.99
5128,0,quicken legal business pro 2007,nolo press,79.99,individual software business planmaker pro 2008 ( pc ),,39.99
5129,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft ( r ) project standard 2007,,599.95
5130,0,punch ! professional home design suite,punch ! software,69.99,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
5131,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,12031 novanet media/client server v. 10 license 3 additional servers linux,,484.94
5132,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,steinberg studio case 2 music production system educational discount music production software,,164.95
5133,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -,,12567.39
5134,0,professor teaches excel & word,individual software,19.99,individual software pmm-xw4 professor teaches excel & word 2007 win 2000 xp vista,,17.97
5135,1,mavis beacon 17 standard,encore software,19.95,mavis beacon teaches typing 17 standard ( pc/mac ) encore,,19.99
5136,0,family tree maker version 16 deluxe,encore,69.95,encore inc family tree maker version 16 collectors edition,,85.07
5137,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows vista business upgrade license 1 pc english,,168.99
5138,0,essential business tools 2.0,valusoft,19.99,emedia essential bass guitar dvd,,16.95
5139,0,world book encyclopedia 2006,topics entertainment,19.99,tri synergy inc oxford world encyclopedia,,16.31
5140,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
5141,0,allume boost xp for windows,smith-micro-software,29.99,abacus scrapbook for windows,,26.14
5142,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion japanese ( audio book ) ( audio book ),,19.95
5143,0,jumpstart reading with karaoke,knowledge adventure,29.99,jumpstart phonics ( jc ),,9.9
5144,0,alsoft diskwarrior : mac univeral binary,alsoft,,alsoft disk warrior v/5 cd,,107.95
