,id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
5284,5284,0,adobe cs3 design standard macosx dvd,adobe,399.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
5285,5285,0,nero 7 ultra edition enhanced,nero inc.,99.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software,,79.99
5286,5286,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
5287,5287,1,web.com site builder & hosting suite sb by web.com,encore software,49.99,encore software 10652 web.com site builder & hosting suite sb by web.com,,41.97
5288,5288,0,resumemaker professional 12.0,individual software,29.99,system mechanic 6 professional,,36.9
5289,5289,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) money 2007 premium,,69.99
5290,5290,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95
5291,5291,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe cs3 design standard,,1243.99
5292,5292,0,apple final cut express hd 3.5 ( mac ),apple computer,299.0,apple logic express 7.2,,299.99
5293,5293,1,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,world of warcraft burning crusade,,39.99
5294,5294,1,apple garageband jam pack : rhythm section,apple,99.0,garageband jampack rhythm section ( mac ) apple,,99.99
5295,5295,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 master collection upsell from cs1,,2054.99
5296,5296,0,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immersion italian 2.0,topics entertainment,20.99
5297,5297,0,adobe audition 2.0 upgrade,adobe,129.0,adobe dreamweaver cs3 upgrade,,205.99
5298,5298,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,cakewalk sonar 6 studio edition software music production software,,279.95
5299,5299,0,microsoft office small business 2007,microsoft software,735.33,microsoft 164-04052,microsoft,90.24
5300,5300,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft ( r ) office standard 2007,,399.99
5301,5301,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
5302,5302,0,3d home architect landscape design deluxe version 9,encore,29.99,instant landscape design 3.0,,17.9
5303,5303,0,crystal reports xi professional edition,business objects,495.0,orgchart professional 1.3,,39.95
5304,5304,0,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93
5305,5305,0,quicken 2007 basic,intuit,29.95,quickbooks pro 2007 3 user,,409.52
5306,5306,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
5307,5307,1,cosmi rom03558 print perfect clip art deluxe,cosmi,,cosmi print perfect clip art deluxe,,6.99
5308,5308,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) frontpage 2002,,169.56
5309,5309,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft office basic edition 2003 license and media,,124.95
5310,5310,1,piano wizard premier software & stickers & midi cable,re : launch,149.95,re : launch piano wizard premier software & stickers & midi cable,,113.86
5311,5311,0,instant immersion american sign language win/mac,topics entertainment,9.99,instant immersion italian audio ( audio book ),,19.95
5312,5312,1,math advantage 2008,encore,39.99,encore inc math advantage 2008,,33.89
5313,5313,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe photoshop cs3 for mac upgrade,,189.99
5314,5314,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) office standard 2007,,399.99
5315,5315,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe ( r ) photoshop ( r ) album 1.0,,49.88
5316,5316,0,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 10463 clickart fonts ( 2006 ) by encore,,17.97
5317,5317,1,brain food games : cranium collection 2006,encore,19.95,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
5318,5318,0,family tree maker version 16 deluxe,encore,69.95,family tree maker deluxe 11.2,,69.97
5319,5319,0,microsoft outlook 2007,microsoft,109.95,microsoft office accounting professional 2007 ( pc ),,229.95
5320,5320,0,ae mappoint 2006 cd,microsoft corp,49.95,microsoft mappoint 2006 with gps locator ( pc ),,349.99
5321,5321,0,emc retrospect 7.5 disk to disk windows,dantz,,emc cz24h6175 emc retrospect 7.5 client 5pk windows emc insignia retrospect clients v. 7.5 upgrade package 5 clients cd win 0093156011419,,47.26
5322,5322,0,3d home architect landscape design deluxe version 9,encore,29.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
5323,5323,1,backpack journalist,honest technology,79.99,global marketing partners backpack journalist honest technology,,83.27
5324,5324,0,palo alto business plan pro premier 2007,palo-alto-software,199.0,individual software business planmaker pro 2008 ( pc ),,39.99
5325,5325,0,webexpress,ingram micro,69.99,kaplan sat/act/psat express,,9.99
5326,5326,0,reel deal casino quest,phantom efx,19.99,phantom efx reel deal casino shuffle master edition,,17.24
5327,5327,0,hoyle bridge club,encore,29.95,hoyle solitaire,,9.99
5328,5328,1,notetaker 1.5,aquaminds,69.99,aquaminds notetaker,,62.99
5329,5329,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 web standard,,1035.99
5330,5330,1,apple garageband jam pack : world music,apple,99.0,apple garageband jam pack : world music,,95.99
5331,5331,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,nuance dragon naturallyspeaking v. 9.0 professional upgrade,,212.62
5332,5332,0,tune tools for ipod ( win/mac ),valusoft,19.99,valusoft tune transfer for ipod,,21.99
5333,5333,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg cubase 4 software educational discount music production software,,349.95
5334,5334,0,intervideo windvd 8 platinum,corel,69.99,web shop platinum,,36.9
5335,5335,0,instant immersion hawaiian audio,topics entertainment,,instant immersion italian 2.0,topics entertainment,20.99
5336,5336,0,instant immersion german audio,topics entertainment,,topics entertainment instant immersion german 2.0,,17.55
5337,5337,0,systemsuite 8 professional,individual software,49.99,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,,36.93
5338,5338,0,home design architect series 3000 v10 .0,punch ! software,149.95,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
5339,5339,0,computrace lojack for laptops : 1 year subscription,absolute software,49.99,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -,,125.97
5340,5340,0,print shop 22 deluxe,encore,49.99,printshop 20 pro publisher,,34.9
5341,5341,0,adobe acrobat 7.0 professional,adobe,449.99,system care ? professional,,49.99
5342,5342,0,3d home architect landscape v. 8 by encore software,encore software,39.99,marine aquarium & goldfishscreen saver by encore software,,18.27
5343,5343,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,11105947 symantec backup exec 11d for windows small business server standard w / continu,,479.12
5344,5344,0,boomerang webshop platinum,boomerang,,scrapbook designer platinum,riverdeep-learning-company,17.9
5345,5345,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion spanish deluxe 2.0 topics,,39.99
5346,5346,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
5347,5347,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
5348,5348,1,instant immersion german audio,topics entertainment,,topics entertainment instant immersion german audio,,12.05
5349,5349,0,ulead videostudio 11,corel,89.99,studio plus version 11,pinnacle systems,90.99
5350,5350,0,3d home architect landscape design deluxe version 9,encore,29.99,home & landscape design center,,8.49
5351,5351,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,abacus scrapbook for windows,,26.14
5352,5352,1,soundtrack 1.2,apple,199.99,apple software m9301z/b soundtrack v1 .2,apple software,199.0
5353,5353,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 90500 home design studio mac,punch software,135.99
5354,5354,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop cs3 extended for mac upgrade,,329.99
5355,5355,0,national geographic photo gallery ( jewel case ),topics entertainment,9.99,national geographic : forces of nature,,12.9
5356,5356,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) project 2002,,329.99
5357,5357,0,apple logic pro 7.2 upgrade,apple,299.0,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99
5358,5358,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95
5359,5359,0,microsoft office small business 2007,microsoft software,735.33,palo alto business plan pro 2007,,83.99
5360,5360,0,computrace lojack for laptops 4 year subscription,absolute software,119.99,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,80.97
5361,5361,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe cs3 web premium upsell,,1434.99
5362,5362,0,ulead videostudio 10,corel,69.99,buvsag-00000 ulead videostudio 10 complete package 1 user win english,,61.94
5363,5363,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft academic microsoft office project 2003 professional,,176.99
5364,5364,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft windows vista ultimate upgrade,,239.95
5365,5365,0,instant immersion german audio,topics entertainment,,topics entertainment instant immersion hawaiian audio,,12.05
5366,5366,1,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe after effects professional 7.0 software effects software,,998.95
5367,5367,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended software full version for windows,,969.0
5368,5368,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft office 2004 software suite oem mac apple & mac software,,239.95
5369,5369,0,microsoft asp net web matrix,microsoft,30.0,microsoft visual basic . net standard 2003,,108.95
5370,5370,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe illustrator cs3 upgrade for mac,,206.99
5371,5371,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 flash professional upgrade,,205.99
5372,5372,0,sims 2 seasons expansion pack,aspyr media,34.99,the sims : hot date expansion pack,,19.87
5373,5373,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95
5374,5374,0,instant immersion german audio,topics entertainment,,topics entertainment instant immersion japanese crash course,,6.56
5375,5375,0,icopydvds2 ultra by digital wunders,global-marketing-partners,89.99,i copy dvds 2 ultra edition,,29.9
5376,5376,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe photoshop cs3 extended for mac academic,,295.99
5377,5377,0,netmanage upg rumba unix-hp edition level 902453-007-c ),netmanage,,902453-006-g rumba unix-hp edition v. 7.3 upgrade license 1 user volume level g,,93.66
5378,5378,0,apple iwork 06 ( mac dvd ),apple,79.0,apple ilife 06,,79.99
5379,5379,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,sage software peachtree premium accounting 2007 software for windows tax & finance software,,469.95
5380,5380,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows xp pro oem sp2 no open box returns,,149.99
5381,5381,0,instant home design ( jewel case ),topics entertainment,9.99,instant home cooking,,9.95
5382,5382,1,business card composer ( mac ),belight software,39.99,belight business card composer,,39.99
5383,5383,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95
5384,5384,0,microsoft visio standard 2007,microsoft,259.95,microsoft visual basic . net standard 2003,,108.95
5385,5385,1,my first bible stories,dorling-kindersley-multimedia - ( dk ),29.95,my first bible stories ( jc ),dorling-kindersley-multimedia - ( dk ),9.9
5386,5386,0,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic,,29.99
5387,5387,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,instant landscape design 3.0,,17.9
5388,5388,1,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
5389,5389,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) compatible continuous checks-office accounting 12.0,,91.59
5390,5390,0,didi & ditto : kindergarten win/mac,kutoka,19.99,the land before time : kindergarten adventure,,12.9
5391,5391,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe photoshop cs3 for mac upgrade,,189.99
5392,5392,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09
5393,5393,0,microsoft word 2007 version upgrade,microsoft,109.95,word mac 2004 microsoft d48-00487,,157.18
5394,5394,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 production premium upsell,,1234.99
5395,5395,0,apple remote desktop 2.2 10 client ( old version ),apple,299.0,apple remote desktop 3 ( 10 managed systems ),,299.99
5396,5396,0,zonealarm anti-spyware,zone labs,29.99,zonealarm antivirus 2007 ( pc ) zonelabs,,29.99
5397,5397,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft office visio standard 2007 upgrade ( pc ),,129.95
5398,5398,0,3d home architect home v. 8 by encore software,encore software,39.99,encore software 13931 3d home architect landscape design deluxe version 9,,25.97
5399,5399,0,jumpstart world 1st grade,knowledge adventure,19.99,jumpstart 1st grade ( jc ),,9.9
5400,5400,1,tlc arthur s kindergarten learning system 2008,encore,19.99,tlc arthur s kindergarten learning system ( pc ) encore,,19.95
5401,5401,0,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68
5402,5402,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft r39-00292 open win svr 2003 ext conn,,1863.78
5403,5403,0,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) 2004 basic,,29.99
5404,5404,0,microsoft licenses isa server lic/sa olp c ( e8400294 ),microsoft licenses,3210.4,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99
5405,5405,1,the print shop elements : labels & logos sb cs by the print shop,encore software,,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,,17.97
5406,5406,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) office ultimate 2007,,539.95
5407,5407,0,middle school success essentials,topics entertainment,29.99,elementary school success deluxe 2006,,12.95
5408,5408,0,simply put software data eliminator,simply-put-software,,spyware x-terminator,,24.9
5409,5409,1,discrete drums : vol .1,sony-media-software,59.95,sony media software discrete drums : vol .1 sony sound series,sony-media-software,24.91
5410,5410,0,red hat entprse linux as 3 amd rhf0211us ),red hat software,,rl294aa red hat enterprise linux ws v. 3 update 8 license 1 user,,215.57
5411,5411,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 web standard,,1035.99
5412,5412,0,weekly reader mastering high school 2008,fogware publishing,29.99,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93
5413,5413,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74
5414,5414,0,elementary school success deluxe 2006,topics entertainment,49.99,high school success deluxe 2006,,7.9
5415,5415,0,apple final cut express hd 3.5 ( mac ),apple computer,299.0,apple final cut studio 2 upgrade from final cut studio,,499.99
5416,5416,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft word 2007 upgrade ( pc ),,109.95
5417,5417,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,22030094 adobe encore dvd v. 2.0 complete package 1 user dvd win universa,,377.61
5418,5418,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
5419,5419,0,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,6809a-g03-11 .0 scansoft paperport v. 11 complete package 5 users win english,,421.17
5420,5420,1,monopoly 3,encore,9.99,encore inc monopoly 3,,7.17
5421,5421,0,adventure workshop preschool-1st grade 8th edition,encore,19.99,encore software 12421 adventure workshop 8 1st-3rd,,17.97
5422,5422,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft office visio standard 2007 upgrade ( pc ),,129.95
5423,5423,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 web premium upgrade,,517.99
5424,5424,0,elementary advantage 2008,encore software,,encore software 10444 elementary school advantage 2007 sb cs by encore,,25.97
5425,5425,1,hoyle bridge club,encore,29.95,encore software 11230 hoyle bridge club win 2000 xp,,26.97
5426,5426,0,elementary school advantage 2007,encore software,29.99,encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97
5427,5427,0,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,apple mac os x 10.4.6 tiger family pack,,185.99
5428,5428,0,tlc arthur s kindergarten learning system 2008,encore,19.99,encore software 13881 tlc dr seuss reading learning system 2008,,17.97
5429,5429,0,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,microsoft 122-00411 visual studio 2005 team edition for software testers with msdn premium subscription renewal complete product programming tool standard 1 user ( s ) complete product english pc - free shipping,,2069.97
5430,5430,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm websphere portal enable for iseries v. 4.1 complete package,,82676.95
5431,5431,0,sonicwall gms standard edition 10 node license,sonicwall,,sonicwall gms 1000 upgrade,,63074.12
5432,5432,0,vegas movie studiodvd +8 plat,sony media,129.95,madison media software aspvms8000 acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,81.97
5433,5433,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) money 2004 standard,,29.99
5434,5434,0,ca internet security suite 2007 3 user,computer associates,69.95,kaspersky ( r ) internet security 6.0,,76.99
5435,5435,0,professor teaches windows xp,individual software,19.99,individual software prm-xw3 professor teaches excel & word,individual software,24.99
5436,5436,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) frontpage 2002,,169.56
5437,5437,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office 2004 student/teacher,,145.99
5438,5438,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe premiere pro cs3 upgrade,,308.99
5439,5439,0,adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,138.45,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
5440,5440,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft office accounting professional 2007 ( pc ),,229.95
5441,5441,1,enteractive fps creator windows ),enteractive inc. .,,enteractive inc fps creator,,44.58
5442,5442,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,h22-01722 microsoft office project server 2007 media volume cd win english,,23.48
5443,5443,0,apple final cut studio 2 ( mac ),apple,1299.0,apple final cut express hd 3.5,,299.99
5444,5444,0,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,the printshop 20,,19.9
5445,5445,0,steinberg cubase 4 digital audio software,steinberg,999.99,software,,621.99
5446,5446,0,zonealarm internet security suite,zone labs,49.99,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2
5447,5447,0,emedia rock guitar method,emedia,39.99,emedia music corp emedia guitar basics,,16.64
5448,5448,0,vpn client software 5 users,d-link systems inc. .,,sr2116010 safenet softremote vpn client license 5 users win,,184.57
5449,5449,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft office accounting professional 2007 ( pc ),,229.95
5450,5450,0,broderbund print shop 21 deluxe,encore software,49.99,the print shop ( r ) 22,,29.99
5451,5451,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) office standard 2007,,399.99
5452,5452,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 production premium upsell,,1234.99
5453,5453,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) project 2002,,329.99
5454,5454,1,istopmotion,navarre,39.95,graphicsim istopmotion,,39.95
5455,5455,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
5456,5456,0,adobe after effects cs3 upgrade,adobe,299.0,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32
5457,5457,0,persoft upg smarterm office v12 .1 73098 ),persoft,,73098 smarterm office v. 12.1 upgrade license and media 1 user cd win -,,85.89
5458,5458,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 production premium upgrade,,822.99
5459,5459,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,laplink software pafgpcde01000p0rtpen laplink pcdefense internet security,,26.97
5460,5460,0,instant immersion french deluxe 2.0,topics entertainment,49.99,topics entertainment 80542 instant immersion french 2.0 781735805428,,18.2
5461,5461,0,cubase se3 educational edition,steinberg,,zipmagic personal edition,,8.95
5462,5462,0,allume boost xp for windows,smith-micro-software,29.99,allume poser 6 for mac,curious-labs-inc .,169.99
5463,5463,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
5464,5464,0,instant immersion hawaiian audio,topics entertainment,,topics entertainment instant immersion spanish audio deluxe,,17.55
5465,5465,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe cs3 web standard academic,,389.99
5466,5466,0,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,ma888z/a final cut studio v. 2 version upgrade package 1 seat dvd mac,,460.7
5467,5467,0,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 13931 3d home architect landscape design deluxe version 9,,25.97
5468,5468,0,emc retrospect 7.5 professional for windows upgrade,dantz,,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
5469,5469,0,peachtree by sage premium accounting 2007,sage software,499.99,myob accountedge 2007,,281.99
5470,5470,0,readiris pro 11 corporate edition,iris inc.,399.99,midisoft corporation guitar tool worship edition,,43.36
5471,5471,0,adventure workshop 1st-3rd grade 8th edition,encore,19.99,encore inc adventure workshop 4th-6th grade 8th edition,,17.1
5472,5472,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
5473,5473,1,iaudioize magnetic time for pc and mac,sos aggregation,39.99,sos aggregation company iaudioize magnetic time,,31.53
5474,5474,0,my sim aquarium,viva media,19.99,marine aquarium & goldfish aquarium,,19.99
5475,5475,1,civil air patrol : search & rescue,abacus,29.99,abacus civil air patrol search & rescue,,26.14
5476,5476,0,apple ilife 06 ( mac dvd ) [ older version ],apple computer,79.0,apple ilife 06,,70.47
5477,5477,1,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 design standard upgrade windows,,413.99
5478,5478,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
5479,5479,1,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
5480,5480,0,elementary advantage 2008,encore,39.99,encore inc math advantage 2008,,33.89
5481,5481,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft windows vista business upgrade license 1 pc english,,168.99
5482,5482,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft w87-02380 office sbe 2007 win32,,400.34
5483,5483,0,reader rabbit learn to read phonics pre kindergarten,the learning company,9.99,reader rabbit preschool,the-learning-company,17.9
5484,5484,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
5485,5485,0,microsoft office excel 2007,microsoft,229.95,microsoft office basic edition 2003 license and media,,124.95
5486,5486,0,microsoft works suite 2006,microsoft,99.0,microsoft microsoft office pro 2004 software suite mac apple & mac software,,498.95
5487,5487,0,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft windows vista ultimate upgrade,,239.95
5488,5488,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks pro 2007 win,,192.26
5489,5489,0,instant immersion language lab deluxe edition,topics entertainment,,instant immersion japanese 2.0,,22.43
5490,5490,0,microsoft entertainment pack ce,microsoft,49.5,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56
5491,5491,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95
5492,5492,0,microsoft onenote 2007,microsoft,99.95,microsoft office accounting professional 2007 ( pc ),,229.95
5493,5493,0,microsoft office small business 2007 full version,microsoft,449.95,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
5494,5494,0,printmaster 17 platinum by encore software,encore software,39.99,encore software 10444 elementary school advantage 2007 sb cs by encore,,25.97
5495,5495,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,web easy ( r ) professional 6,,49.99
5496,5496,0,perfect attorney premium,cosmi corporation,39.99,mylabels premium,,29.99
5497,5497,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
5498,5498,1,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 production premium upgrade,,822.99
5499,5499,0,adobe after effects cs3,adobe,999.0,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32
5500,5500,0,quickbooks premier nonprofit edition 2007,intuit,399.95,quickbooks ( r ) pro 2003,,299.77
5501,5501,0,microsoft data analyzer 2002,microsoft,179.0,microsoft onenote 2007 ( pc ),,99.95
5502,5502,1,clip art and more 250 000 ( jewel case ),imsi design,,clipart & more 250000 ( jc ),,9.9
5503,5503,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows vista business 32-bit oem,,149.99
5504,5504,0,business card composer ( mac ),belight software,39.99,print perfect business cards dvd ( pc ) cosmi,,29.99
5505,5505,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,27510889 adobe indesign cs3 v. 5 product upgrade package 1 user upgrade from,,214.55
5506,5506,0,britannica deluxe,avanquest software,29.95,mymaillist deluxe,,49.99
5507,5507,1,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99
5508,5508,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,bias deck 3.5 le digital audio recording software music production software,,69.95
5509,5509,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58
5510,5510,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe illustrator cs3 ( mac ),,599.0
5511,5511,0,micromat podlock ( mac ),micromat,69.0,micromat techtool protogo,,109.99
5512,5512,0,punch ! professional home design,punch ! software,89.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
5513,5513,0,sudoku puzzle addict : unlimited edition,global-software-publ-na,,global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ),global-software-publishing-north-america-inc,8.79
5514,5514,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 design premium upgrade,,619.99
5515,5515,0,instant immersion language lab deluxe edition,topics entertainment,,instant immers spanish dlux 2,,36.11
5516,5516,0,aircraft collector s second edition,abacus,19.95,family tree maker 11 collector s edition,,34.9
5517,5517,0,microsoft office & windows training,topics entertainment,29.99,microsoft office basic edition 2003 license and media,,124.95
5518,5518,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 master collection academic,,939.99
5519,5519,1,40 years of the avengers,git corp,49.99,git 40 years of marvel avengers dvd-rom,,39.99
