title,authors,venue,year,id
concurrency and recovery in generalized search trees,"c. mohan , joseph m. hellerstein , marcel kornacker",sigmod conference,1997,1804
the distributed information search component ( disco ) and the world wide web,"olga kapitskaia , philippe bonnet , hubert naacke , anthony tomasic , louiqa raschid , rémy amouroux",sigmod conference,1997,1805
load shedding in a data stream manager,"michael stonebraker , nesime tatbul , mitch cherniack , stanley b. zdonik , ugur çetintemel",vldb,2003,1806
the propel distributed services platform,"runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch , michael blow , john c. shafer , rajendra panwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan",vldb,2001,1807
detection and classification of intrusions and faults using sequences of system calls,"joão b. d. cabrera , raman k. mehra , lundy m. lewis",sigmod record,2001,1808
orientstore : a schema based native xml storage system,"jing an , mong-li lee , daofeng luo , xiaofeng meng",vldb,2003,1809
finding replicated web collections,"narayanan shivakumar , junghoo cho , hector garcia-molina",sigmod conference,2000,1810
niagaracq : a scalable continuous query system for internet databases,"yuan wang , feng tian , david j. dewitt , jianjun chen",sigmod conference,2000,1811
nearest neighbor queries,"stephen kelley , frédéic vincent , nick roussopoulos",sigmod conference,1995,1812
a database perspective on lotus domino/notes,c. mohan,sigmod conference,1999,1813
data-driven understanding and refinement of schema mappings,"laura m. haas , ling-ling yan , ronald fagin , renée j. miller",sigmod conference,2001,1814
data integration and warehousing in telecom italia,"daniele nardi , maurizio lenzerini , stefano trisolini",sigmod conference,1999,1815
rule languages and internal algebras for rule-based optimizers,"mitch cherniack , stanley b. zdonik",sigmod conference,1996,1816
automatic generation of production rules for integrity maintenance,"letizia tanca , stefano ceri , piero fraternali , stefano paraboschi",acm trans . database syst .,1994,1817
a simple algorithm for finding frequent elements in streams and bags,"scott shenker , christos h. papadimitriou , richard m. karp",acm trans . database syst .,2003,1818
principles of optimally placing data in tertiary storage libraries,"fenia zioga , peter triantafillou , stavros christodoulakis",vldb,1997,1819
a new method for similarity indexing of market basket data,"joel l. wolf , charu c. aggarwal , philip s. yu",sigmod conference,1999,1820
online aggregation,"helen j. wang , peter j. haas , joseph m. hellerstein",sigmod conference,1997,1821
"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial )",dennis shasha,sigmod conference,1997,1822
constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data,"jen-wen ding , yueh-min huang , shiao-li tsao",vldb j.,1999,1823
the medusa project : autonomous data management in a shared-nothing parallel database machine,"george m. bryan , j. geyer , wayne e. moore , b. j. curry , k. w. lodge",sigmod conference,1994,1824
content-based image indexing,tzi-cker chiueh,vldb,1994,1825
dynamic update cube for range-sum queries,"seok-ju chun , ju-hong lee , seok-lyong lee , chin-wan chung",vldb,2001,1826
too much middleware,michael stonebraker,sigmod record,2002,1827
panel : is generic metadata management feasible ?,"gio wiederhold , erhard rahm , matthias jarke , laura m. haas , philip a. bernstein",vldb,2000,1828
exposing undergraduate students to database system internals,"anastassia ailamaki , joseph m. hellerstein",sigmod record,2003,1829
a bayesian decision model for cost optimal record matching,"george v. moustakides , vassilios s. verykios , mohamed g. elfeky",vldb j.,2003,1830
informix-online xps : a dynamically scalable rdbms for open parallel platforms,hannes spintzik,vldb,1995,1831
path sharing and predicate evaluation for high-performance xml filtering,"yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel",acm trans . database syst .,2003,1832
high-performance sorting on networks of workstations,"david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau",sigmod conference,1997,1833
improving performance with bulk-inserts in oracle r-trees,"ning an , siva ravada , kothuri venkata ravi kanth",vldb,2003,1834
range queries in olap data cubes,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",sigmod conference,1997,1835
sampling-based estimation of the number of distinct values of an attribute,"peter j. haas , lynne stokes , s. seshadri , jeffrey f. naughton",vldb,1995,1836
mobile computing and databases : anything new ?,"margaret h. dunham , abdelsalam helal",sigmod record,1995,1837
"business process coordination : state of the art , trends , and open issues","meichun hsu , rivka ladin , umeshwar dayal",vldb,2001,1838
goal-oriented buffer management revisited,"kurt p. brown , michael j. carey , miron livny",sigmod conference,1996,1839
the drill down benchmark,"peter a. boncz , tim rühl , fred kwakkel",vldb,1998,1840
a consumer viewpoint on mediator languages - a proposal for a standard,"eric hughes , leonard j. seligman , arnon rosenthal , scott renner",sigmod record,1997,1841
"o-o , what have they done to db2 ?","bennet vance , richard swagerman , michael j. carey , srinivasa narayanan , nelson mendonça mattos , donald d. chamberlin , doug doole , serge rielau",vldb,1999,1842
xrank : ranked keyword search over xml documents,"feng shao , lin guo , chavdar botev , jayavel shanmugasundaram",sigmod conference,2003,1843
the xml typechecking problem,dan suciu,sigmod record,2002,1844
snowball : a prototype system for extracting relations from large text collections,"jeff pavel , luis gravano , aleksandr voskoboynik , eugene agichtein , viktoriya sokolova",sigmod conference,2001,1845
generalised hash teams for join and group-by,"donald kossmann , alfons kemper , christian wiesner",vldb,1999,1846
dynamic memory adjustment for external mergesort,"weiye zhang , per-åke larson",vldb,1997,1847
data modelling versus ontology engineering,"mustafa jarrar , peter spyns , robert meersman",sigmod record,2002,1848
"commix : towards effective web information extraction , integration and query answering","jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , dongqing yang",sigmod conference,2002,1849
structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"karl aberer , xiaoya yang , klemens böhm , erich j. neuhold",vldb j.,1997,1850
loading databases using dataflow parallelism,"prakash sundaresan , jim gray , robert barnes , tom barclay",sigmod record,1994,1851
power efficient data gathering and aggregation in wireless sensor networks,"ibrahim korpeoglu , hüseyin özgür tan",sigmod record,2003,1852
in cyber space no one can hear you scream,chris pound,vldb,1999,1853
virtual database technology,"venky harinarayan , ashish gupta , anand rajaraman",sigmod record,1997,1854
db2 spatial extender - spatial data within the rdbms,david w. adler,vldb,2001,1855
a case for intelligent disks ( idisks ),"kimberly keeton , joseph m. hellerstein , david a. patterson",sigmod record,1998,1856
database research : achievements and opportunities into the 21st century,"jeffrey d. ullman , abraham silberschatz , michael stonebraker",sigmod record,1996,1857
extending practical pre-aggregation in on-line analytical processing,"torben bach pedersen , curtis e. dyreson , christian s. jensen",vldb,1999,1858
supporting state-wide immunisation tracking using multi-paradigm workflow technology,"devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. miller , chenye lin , devanand palaniswami , krys kochut , john lynch",vldb,1996,1859
concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000,1860
using referential integrity to easily define consistent subset replicas,brad hammond,vldb,1996,1861
efficient computation of iceberg cubes with complex measures,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,2001,1862
an approach to confidence based page ranking for user oriented web search,"sanasam ranbir singh , debasis giri , debajyoti mukhopadhyay",sigmod record,2003,1863
quorum consensus in nested transaction systems,"kenneth j. goldman , nancy a. lynch",acm trans . database syst .,1994,1864
efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,1865
nodose - a tool for semi-automatically extracting semi-structured data from text documents,brad adelberg,sigmod conference,1998,1866
disnic-plan : a nicnet based distributed database for micro-level planning in india,m. moni,vldb,1996,1867
the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"james geller , ashish mehta , erich j. neuhold , yehoshua perl",vldb j.,1998,1868
sql and management of external data,"jan-eike michels , jim melton , krishna g. kulkarni , peter m. schwarz , kathy zeidenstein , vanja josifovski",sigmod record,2001,1869
software as a service : asp and asp aggregation,christoph bussler,sigmod conference,2002,1870
user-optimizer communication using abstract plans in sybase ase,"patrick valduriez , mihnea andrei",vldb,2001,1871
improving index performance through prefetching,"shimin chen , todd c. mowry , phillip b. gibbons",sigmod conference,2001,1872
cluster validity methods : part i,"michalis vazirgiannis , yannis batistakis , maria halkidi",sigmod record,2002,1873
scalable techniques for mining causal structures,"sergey brin , craig silverstein , rajeev motwani , jeffrey d. ullman",vldb,1998,1874
upsizing from file server to clent server architectures,the access team,sigmod conference,1995,1875
an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",vldb,1998,1876
ptool : a light weight persistent object manager,"david hanley , robert l. grossman , xiao qin",sigmod conference,1995,1877
a pattern-based object calculus,"stanley y. w. su , nabil kamel , ping wu",vldb j.,1994,1878
query by humming - in action with its technology revealed,"yunyue zhu , xiaojian zhao , dennis shasha",sigmod conference,2003,1879
implementing the spirit of sql-99,paul brown,sigmod conference,1999,1880
agora : living with xml and relational,"daniela florescu , donald kossmann , dan olteanu , ioana manolescu , florian xhumari",vldb,2000,1881
review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002,"qiang wang , brian d. davison",sigmod record,2003,1882
approximate similarity retrieval with m-trees,"fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",vldb j.,1998,1883
dbxplorer : enabling keyword search over relational databases,"gautam das , sanjay agrawal , surajit chaudhuri",sigmod conference,2002,1884
high level indexing of user-defined types,"brian t. tran , jyh-herng chow , michelle jou , jean grandbois , yun wang , you-chin fuh , weidong chen , nelson mendonça mattos",vldb,1999,1885
data mining : practical machine learning tools and techniques - book review,james geller,sigmod record,2002,1886
real-time index concurrency control,"s. seshadri , jayant r. haritsa",sigmod record,1996,1887
histogram-based approximation of set-valued query-answers,"viswanath poosala , yannis e. ioannidis",vldb,1999,1888
snakes and sandwiches : optimal clustering strategies for a data warehouse,"laks v. s. lakshmanan , divesh srivastava , h. v. jagadish",sigmod conference,1999,1889
"information , communication , and money : for what can we charge and how can we meter it ?","henry f. korth , stephen blott , abraham silberschatz",vldb,1998,1890
identifying representative trends in massive time series data sets using sketches,"s. muthukrishnan , nick koudas , piotr indyk",vldb,2000,1891
demonstration : enabling scalable online personalization on the web,"debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",vldb,2000,1892
type-safe relaxing of schema consistency rules for flexible modeling in oodbms,"marie-jo bellosta , eric amiel , eric simon , eric dujardin",vldb j.,1996,1893
data mining on an oltp system ( nearly ) for free,"erik riedel , gregory r. ganger , david nagle , christos faloutsos",sigmod conference,2000,1894
redo recovery after system crashes,"mark r. tuttle , david b. lomet",vldb,1995,1895
report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,sigmod record,2001,1896
designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , donald r. slutz , ani thakar , jim gray , peter z. kunszt",sigmod conference,2000,1897
database graph views : a practical model to manage persistent graphs,"alejandro gutiérrez , philippe pucheral , jean-marc thévenin , hermann steffen",vldb,1994,1898
top-k selection queries over relational databases : mapping strategies and performance evaluation,"surajit chaudhuri , nicolas bruno , luis gravano",acm trans . database syst .,2002,1899
cubetree : organization of and bulk updates on the data cube,"nick roussopoulos , mema roussopoulos , yannis kotidis",sigmod conference,1997,1900
plan-per-tuple optimization solution - parallel execution of expensive user-defined functions,"felipe cariño , william oconnell",vldb,1998,1901
one size fits all  database architectures do not work for dds,clark d. french,sigmod conference,1995,1902
panel on next generation database systems wo nt work without semantics !,john mylopoulos,sigmod conference,1998,1903
managing large systems with db2 udb,chris eaton,sigmod conference,1998,1904
mining frequent patterns without candidate generation,"jian pei , jiawei han , yiwen yin",sigmod conference,2000,1905
spire : a progressive content-based spatial image retrieval engine,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith",sigmod conference,2000,1906
securing xml documents : the author-x project demonstration,"elisa bertino , elena ferrari , silvana castano",sigmod conference,2001,1907
lof : identifying density-based local outliers,"hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander",sigmod conference,2000,1908
", preface to the special issue on persistent object systems",?,vldb j.,1995,1909
generic schema matching with cupid,"philip a. bernstein , erhard rahm , jayant madhavan",vldb,2001,1910
supporting dynamic displays using active rules,"oscar díaz , arturo jaime , ghassan al-qaimari , norman w. paton",sigmod record,1994,1911
an internet-based negotiation server for e-commerce,"joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee",vldb j.,2001,1912
a protein patent query system powered by kleisli,"jing chen , louxin zhang , limsoon wong",sigmod conference,1998,1913
flexible relations - operational support of variant relational structures,"peter dadam , christian kalus",vldb,1995,1914
a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",vldb,2001,1915
business-to-business interactions : issues and enabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",vldb j.,2003,1916
os support for vldbs : unix enhancements for the teradata data base,"sorana rabinovici , john catozzi",vldb,1995,1917
"ratio rules : a new paradigm for fast , quantifiable data mining","yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis",vldb,1998,1918
sonar : system for optimized numeric associationrules,"takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",sigmod conference,1996,1919
alphasort : a risc machine sort,"david b. lomet , jim gray , zarka cvetanovic , chris nyberg , tom barclay",sigmod conference,1994,1920
methodology for development and employment of ontology based knowledge management applications,"steffen staab , rudi studer , york sure",sigmod record,2002,1921
microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999,1922
data mining : concepts and techniques - book review,"fernando berzal galiano , nicolás marín",sigmod record,2002,1923
benchmarking spatial join operations with spatial output,"erik g. hoel , hanan samet",vldb,1995,1924
rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",sigmod conference,1996,1925
a data transformation system for biological data sources,"susan b. davidson , limsoon wong , kyle hart , peter buneman , g. christian overton",vldb,1995,1926
locating and accessing data repositories with websemantics,"george a. mihaila , louiqa raschid , anthony tomasic",vldb j.,2002,1927
cache coherency in oracle parallel server,boris klots,vldb,1996,1928
using metadata for the intelligent browsing of structured media objects,"william i. grosky , farshad fotouhi , ishwar k. sethi",sigmod record,1994,1929
architecture of oracle parallel server,"d. butler , boris klots , roger bamford , n. macnaughton",vldb,1998,1930
first-class views : a key to user-centered computing,"arnon rosenthal , edward sciore",sigmod record,1999,1931
bridging heterogeneity : research and practice of database middleware technology,"günter sauter , fernando de ferreira rezende",vldb,1998,1932
"a response to r. camps  article  domains , relations and religious wars",c. j. date,sigmod record,1996,1933
answering complex sql queries using automatic summary tables,"roberta cochrane , hamid pirahesh , monica urata , markos zaharioudakis , george lapis",sigmod conference,2000,1934
workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,1935
holistic twig joins on indexed xml documents,"wei wang , haifeng jiang , hongjun lu , jeffrey xu yu",vldb,2003,1936
enterprise information architectures -- they re finally changing,wesley p. melling,sigmod conference,1994,1937
a database approach to quality of service specification in video databases,"mohand-said hacid , elisa bertino , ahmed k. elmagarmid",sigmod record,2003,1938
dbmss on a modern processor : where does time go ?,"david a. wood , mark d. hill , david j. dewitt , anastassia ailamaki",vldb,1999,1939
"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql , inc",object database management group,sigmod record,1994,1940
rethinking database system architecture : towards a self-tuning risc-style database system,"surajit chaudhuri , gerhard weikum",vldb,2000,1941
zoo : a desktop emperiment management environment,"anastassia ailamaki , andrew therber , yannis e. ioannidis , anand narayanan , miron livny",sigmod conference,1997,1942
an efficient method for performing record deletions and updates using index scans,c. mohan,vldb,2002,1943
who needs xml databases ?,sophie cluet,vldb,2003,1944
push technology personalization through event correlation,"asaf adi , david botzer , tali yatzkar-haham , opher etzion",vldb,2000,1945
"preference sql - design , implementation , experiences","gerhard köstler , werner kießling",vldb,2002,1946
delivering high availability for inktomi search engines,eric a. brewer,sigmod conference,1998,1947
"workshop on performance and architecture of web servers ( paws-2000 , held in conjection with sigmetrics-2000 )","krishna kant , prasant mohapatra",sigmod record,2000,1948
online index rebuild,"hanuma kodavalla , nagavamsi ponnekanti",sigmod conference,2000,1949
the n-tier hub technology,"rainer a. sommer , david bailey , thomas r. gulledge",sigmod record,2002,1950
bottom-up computation of sparse and iceberg cubes,"kevin s. beyer , raghu ramakrishnan",sigmod conference,1999,1951
modeling design versions,"d. janaki ram , r. ramakrishnan",vldb,1996,1952
webfilter : a high-throughput xml-based publish and subscribe system,"françoise fabret , dennis shasha , hans-arno jacobsen , françois llirbat , joão pereira",vldb,2001,1953
generating call-level interfaces for advanced database application programming,"theo härder , norbert ritter , udo nink",vldb,1999,1954
sql standardization : the next steps,"andrew eisenberg , jim melton",sigmod record,2000,1955
online dynamic reordering,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb j.,2000,1956
use of a component architecture in integrating relational and non-relational storage systems,robert g. atkinson,sigmod conference,1995,1957
e-commerce database issues and experience,anand rajaraman,sigmod conference,1999,1958
a single pass computing engine for interactive analysis of vldbs,ted mihalisin,vldb,1998,1959
operator scheduling in a data stream manager,"michael stonebraker , mitch cherniack , donald carney , stanley b. zdonik , alex rasin , ugur çetintemel",vldb,2003,1960
cheetah : a lightweight transaction server for plug-and-play internet data management,"gustavo alonso , guy pardon",vldb,2000,1961
supersql : an extended sql for database publishing and presentation,motomichi toyama,sigmod conference,1998,1962
"fault-tolerant , load-balancing queries in telegraph","mehul a. shah , sirish chandrasekaran",sigmod conference,2001,1963
a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,1964
temporal integrity constraints with indeterminacy,"wes cowley , dimitris plexousakis",vldb,2000,1965
qualified answers that reflect user needs and preferences,"terry gaasterland , jorge lobo",vldb,1994,1966
"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. oneil , achim pick",vldb,1998,1967
efficient construction of regression trees with range and region splitting,"shinichi morishita , yasuhiko morimoto , hiromu ishii",vldb,1997,1968
the value of merge-join and hash-join in sql server,goetz graefe,vldb,1999,1969
providing database migration tools - a practicioner s approach,andreas meier,vldb,1995,1970
"adaptable pointer swizzling strategies in object bases : design , realization , and quantitative analysis","alfons kemper , donald kossmann",vldb j.,1995,1971
energy efficient indexing on air,"s. viswanathan , b. r. badrinath , tomasz imielinski",sigmod conference,1994,1972
fast and accurate text classification via multiple linear discriminant projections pp,"shourya roy , mahesh v. soundalgekar , soumen chakrabarti",vldb j.,2003,1973
"ubiquitous , self-tuning , scalable servers",peter m. spiro,sigmod conference,1998,1974
computing geographical scopes of web resources,"luis gravano , junyan ding , narayanan shivakumar",vldb,2000,1975
join algorithm costs revisited,"kotagiri ramamohanarao , evan p. harris",vldb j.,1996,1976
vertical data migration in large near-line document archives based on markov-chain predictions,"achim kraiss , gerhard weikum",vldb,1997,1977
the cornell jaguar system : adding mobility to predator,"zhiyuan chen , daniel mahashin , victor cheng , kyle buza , tobias mayr , hubert siu , randolph chung , ivan oprencak , philippe bonnet , takako m. hickey , praveen seshadri , ryan kennedy",sigmod conference,1999,1978
mediator languages - a proposal for a standard,"peter buneman , louiqa raschid , jeffrey d. ullman",sigmod record,1997,1979
on relational support for xml publishing : beyond sorting and tagging,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",sigmod conference,2003,1980
spreadsheets in rdbms for olap,"nathan folkert , abhinav gupta , andrew witkowski , lei sheng , sankar subramanian , srikanth bellamkonda , gregory dorman , tolga bozkaya",sigmod conference,2003,1981
the handwritten trie : indexing electronic ink,"padmavathi vallabhaneni , daniel barbará , walid g. aref",sigmod conference,1995,1982
plan selection based on query clustering,"antara ghosh , vibhuti s. sengar , jayant r. haritsa , jignashu parikh",vldb,2002,1983
tip : a temporal extension to informix,"huacheng c. ying , jennifer widom , jun yang",sigmod conference,2000,1984
kweelt : more than just yet another framework to query xml !,arnaud sahuguet,sigmod conference,2001,1985
towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop,"ramez elmasri , richard t. snodgrass , babis theodoulidis , inderpal singh mumick , arie segev , m. tamer özsu , umeshwar dayal , niki pissinou , barbara pernici",sigmod record,1994,1986
formal aspects of concurrency control in long-duration transaction systems using the nt/pv model,"henry f. korth , gregory d. speegle",acm trans . database syst .,1994,1987
xbase : making your gigabyte disk queriable,"jianhua lv , yubin bao , hongjun lu , ge yu , guoren wang , yaxin yu",sigmod conference,2002,1988
magic conditions,"hamid pirahesh , inderpal singh mumick , raghu ramakrishnan , sheldon j. finkelstein",acm trans . database syst .,1996,1989
"message from editor-in-chief , acm transactions on database systems",won kim,sigmod record,1999,1990
algorithms for querying by spatial structure,"nikos mamoulis , dimitris papadias , vasilis delis",vldb,1998,1991
oracle8i index-organized table and its application to new domains,"anh-tuan tran , chuck freiwald , aravind yalamanchi , samuel defazio , souripriya das , ramkumar krishnan , jagannathan srinivasan , mahesh jagannath , eugene inseok chong , jayanta banerjee",vldb,2000,1992
indexing of now-relative spatio-bitemporal data,"simonas saltenis , christian s. jensen",vldb j.,2002,1993
how to roll a join : asynchronous incremental view maintenance,"kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay",sigmod conference,2000,1994
density biased sampling : an improved method for data mining and clustering,"christopher r. palmer , christos faloutsos",sigmod conference,2000,1995
information gathering in the world-wide web : the w3ql query language and the w3qs system,"david konopnicki , oded shmueli",acm trans . database syst .,1998,1996
a practical and modular implementation of extended transaction models,"roger s. barga , calton pu",vldb,1995,1997
an orthogonally persistent java,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",sigmod record,1996,1998
clustering validity checking methods : part ii,"michalis vazirgiannis , maria halkidi , yannis batistakis",sigmod record,2002,1999
navigating large-scale semi-structured data in business portals,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,2000
secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,2001
sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2002,2002
"social , educational , and governmental change enabled through information technology","michael eitan , valerie gregg , carlo batini , d. b. phatak , yeha el atfi , krithi ramamritham",vldb,2000,2003
coss : the common object services specifications,bruce e. martin,sigmod conference,1994,2004
anatomy of a real e-commerce system,anant jhingran,sigmod conference,2000,2005
practical issues with commercial use of federated databases,jim kleewein,vldb,1996,2006
"gnatdb : a small-footprint , secure database system",radek vingralek,vldb,2002,2007
adept : an agent-based approach to business process management,"timothy j. norman , nicholas r. jennings , peyman faratin",sigmod record,1998,2008
index structures for selective dissemination of information under the boolean model,"tak w. yan , hector garcia-molina",acm trans . database syst .,1994,2009
integration of electronic tickets and personal guide system for public transport using mobile terminals,"yahiko kambayashi , koichi goto",sigmod conference,2003,2010
the challenge of process data warehousing,"matthias jarke , jörg köller , thomas list",vldb,2000,2011
an online video placement policy based on bandwith to space ratio ( bsr ),"dinkar sitaram , asit dan",sigmod conference,1995,2012
the query optimizer in tandem s new serverware sql product,pedro celis,vldb,1996,2013
l/mrp : a buffer management strategy for interactive continuous data flows in a multimedia dbms,"wolfgang klas , frank moser , achim kraiss",vldb,1995,2014
foreword by the vldb 98 pc chairmen : best papers of vldb 98,"oded shmueli , jennifer widom",vldb j.,2000,2015
mining surprising patterns using temporal description length,"soumen chakrabarti , byron dom , sunita sarawagi",vldb,1998,2016
concurrent garbage collection in o2,"marcin skubiszewski , patrick valduriez",vldb,1997,2017
efficient search of multi-dimensional b-trees,"dave birdsall , hedieh yaghmai , harry leslie , rohit jain",vldb,1995,2018
moving up the food chain : supporting e-commerce applications on databases,anant jhingran,sigmod record,2000,2019
infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"gale martin , ray shea , tomasz ksiezyk , roberto j. bayardo jr. , marian h. nodine , william bohrer , vipul kashyap , c. unnikrishnan , richard s. brice , mosfeq rashid , amy unruh , abdelsalam helal , andrzej cichocki , marek rusinkiewicz , darrell woelk , jerry fowler",sigmod conference,1997,2020
location-based spatial queries,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",sigmod conference,2003,2021
an ebxml infrastructure implementation through uddi registries and rosettanet pips,"yildiray kabak , gokce laleci , sait pektas , serkan toprak , yusuf tambag , gokhan kurt , asuman dogac , pinar pembecioglu",sigmod conference,2002,2022
datasplash,"vuk ercegovac , allison woodruff , michael stonebraker , mark lin , mybrid spalding , alexander aiken , chris olston , michael chu",sigmod conference,1998,2023
practical lessons in supporting large-scale computational science,"terence critchlow , ron musick",sigmod record,1999,2024
comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",sigmod record,2000,2025
asserting beliefs in mls relational models,"nenad jukic , susan v. vrbsky",sigmod record,1997,2026
dynamic xml documents with distribution and replication,"ioana manolescu , serge abiteboul , tova milo , angela bonifati , gregory cobena",sigmod conference,2003,2027
distributed top-k monitoring,"chris olston , brian babcock",sigmod conference,2003,2028
the incinerate data model,h. v. jagadish,acm trans . database syst .,1995,2029
things every update replication customer should know,rob golding,sigmod conference,1995,2030
control : continuous output and navigation technology with refinement on-line,"bruce lo , tali roth , ron avnur , joseph m. hellerstein , chris olston , kirk wylie , bhaskaran raman , vijayshankar raman",sigmod conference,1998,2031
eliminating costly redundant computations from sql trigger executions,"françois llirbat , françoise fabret , eric simon",sigmod conference,1997,2032
exchanging intensional xml data,"omar benjelloun , tova milo , serge abiteboul , frederic dang ngoc , bernd amann",sigmod conference,2003,2033
"topaz : a cost-based , rule-driven , multi-phase parallelizer","bernhard mitschang , clara nippl",vldb,1998,2034
anipqo : almost non-intrusive parametric query optimization for nonlinear cost functions,"arvind hulgeri , s. sudarshan",vldb,2003,2035
optimizing database architecture for the new bottleneck : memory access,"peter a. boncz , stefan manegold , martin l. kersten",vldb j.,2000,2036
contracting in the days of ebusiness,"wolfgang hümmer , wolfgang lehner , hartmut wedekind",sigmod record,2002,2037
birn-m : a semantic mediator for solving real-world neuroscience problems,"bertram ludäscher , maryann e. martone , amarnath gupta",sigmod conference,2003,2038
"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","césar a. galindo-legaria , florian waas",sigmod conference,2000,2039
a framework for supporting data integration using the materialized and virtual approaches,"gang zhou , richard hull",sigmod conference,1996,2040
report on the web dynamics workshop at www 2002,"alexandra poulovassilis , mark levene",sigmod record,2002,2041
a brief survey of web data extraction tools,"berthier a. ribeiro-neto , alberto h. f. laender , altigran soares da silva , juliana s. teixeira",sigmod record,2002,2042
curio : a novel solution for efficient storage and indexing in data warehouses,"helen m. thomas , krithi ramamritham , anindya datta",vldb,1999,2043
reconciling schemas of disparate data sources : a machine-learning approach,"anhai doan , pedro domingos , alon y. halevy",sigmod conference,2001,2044
fast-start : quick fault recovery in oracle,"ashok joshi , ron weiss , amit ganesh , tirthankar lahiri",sigmod conference,2001,2045
distributed top-n query processing with possibly uncooperative local systems,"clement t. yu , weiyi meng , george philip",vldb,2003,2046
operating system extensions for the teradata parallel vldb,"sorana rabinovici , john catozzi",vldb,2001,2047
xml data management go native or spruce up relational systems ? ( panel abstract ),per-åke larson,sigmod conference,2001,2048
monotonic complements for independent data warehouses,"gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos",vldb j.,2001,2049
access path support for referential integrity in sql2,"joachim reinert , theo härder",vldb j.,1996,2050
edgar f. codd : a tribute and personal memoir,c. j. date,sigmod record,2003,2051
data staging for on-demand broadcast,"stanley b. zdonik , demet aksoy , michael j. franklin",vldb,2001,2052
gte superpages : using ir techniques for searching complex objects,"steven d. whitehead , himanshu sinha , michael murphy",vldb,1997,2053
a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"srinath srinivasa , sujit kumar",vldb,2003,2054
a model for compound type changes encountered in schema evolution,barbara staudt lerner,acm trans . database syst .,2000,2055
from data independence to knowledge independence : an on-going story,laurent vieille,vldb,1998,2056
author index,?,vldb,2000,2057
